wohnflaeche;grundstueckflaeche;anz_zimmer;kategorie;keller;baujahr;energieeffizienz;zustand;kontextWert;price1;price2;priceDelta
0.0;693.0;3.0;1;0;-23;0;0;100;579900;639000;-59100
-6.0;1293.0;-4.0;0;-1;16;-1;0;50;580000;760000;-180000
13.0;56.0;-1.0;0;1;-34;-3;0;-200;580000;799000;-219000
14.0;-8.0;3.0;1;-1;2;2;0;-450;580000;595000;-15000
0.0;0.0;0.0;0;0;0;0;0;0;580000;580000;0
20.0;-289.0;-3.0;0;0;-11;0;0;-50;580000;450000;130000
23.0;-100.0;0.0;0;0;-11;4;0;100;580000;285000;295000
0.0;-25.0;-3.0;0;-2;10;0;0;0;580000;499000;81000
10.0;68.0;0.0;0;-1;-4;-2;0;0;580000;480000;100000
7.0;-134.0;-1.0;0;-2;10;0;0;50;580000;320000;260000
0.0;0.0;0.0;0;0;0;0;0;0;580000;580000;0
20.0;-289.0;-3.0;0;0;-11;0;0;-50;580000;450000;130000
23.0;-100.0;0.0;0;0;-11;4;0;100;580000;285000;295000
4.0;-393.0;1.0;1;0;3;4;0;0;580000;595000;-15000
3.0;-329.0;-3.0;1;2;-33;-1;0;250;580000;799000;-219000
-10.0;-385.0;-2.0;1;1;1;2;0;450;580000;580000;0
0.0;0.0;0.0;0;0;0;0;0;0;580000;600000;-20000
-13.0;-125.0;0.0;1;0;1;2;0;50;580000;629000;-49000
6.0;-89.0;2.0;0;0;-2;0;0;200;580000;575000;5000
-5.0;128.0;0.0;1;0;-13;0;0;100;585000;435000;150000
16.0;-88.0;1.0;0;0;8;0;0;100;585000;399000;186000
18.0;298.0;0.0;0;0;0;3;0;0;585000;280000;305000
0.0;0.0;0.0;0;0;0;0;0;0;585000;625000;-40000
-2.63;2341.0;-1.0;1;0;-10;1;0;0;585000;569000;16000
-10.0;1972.0;0.0;1;0;-9;1;0;0;585000;599900;-14900
7.0;55.0;0.0;0;0;0;0;0;0;585000;620000;-35000
-8.0;118.0;-0.5;0;0;-7;0;0;50;585000;795000;-210000
9.39;-45.0;1.0;0;0;2;0;0;100;585000;479000;106000
0.89;1228.89;2.0;0;0;-9;0;0;0;586000;587000;-1000
0.91;1228.91;2.0;0;0;-9;0;0;0;586000;495000;91000
11.0;1272.0;4.0;0;0;-3;0;0;0;586000;635000;-49000
0.02;0.02;0.0;0;0;0;0;0;0;587000;495000;92000
10.11;43.11;2.0;0;0;6;0;0;0;587000;635000;-48000
-5.89;25.11;0.5;0;0;-6;-1;0;200;587000;485000;102000
8.0;49.0;-1.0;0;-2;2;1;0;0;589000;330500;258500
0.0;199.0;0.0;0;-1;15;1;0;0;589000;349000;240000
1.14;148.0;0.0;0;0;9;2;0;-50;589000;398000;191000
17.0;-198.0;3.0;1;-1;8;0;0;0;589000;550000;39000
-2.0;-158.0;1.0;1;-1;4;0;0;-250;589000;775000;-186000
28.0;-6.0;2.5;0;-1;-1;1;0;100;589000;525000;64000
-12.0;104.0;0.0;0;0;-5;-2;0;50;589000;795000;-206000
-9.18;-114.0;1.0;0;0;-4;0;0;250;589000;379000;210000
16.0;19.0;1.0;0;2;-17;-2;0;-100;589000;695000;-106000
2.89;-208.0;1.0;0;0;-14;-1;0;-50;589000;665000;-76000
-17.11;-152.0;0.0;0;0;-11;0;0;50;589000;550000;39000
-17.11;-152.0;0.0;0;0;-11;0;0;50;589000;550000;39000
-6.5;195.0;0.5;1;-2;8;4;0;0;589000;500000;89000
3.5;-79765.0;2.5;0;0;11;0;0;50;589000;895000;-306000
13.5;430.0;0.5;1;-2;6;0;0;50;589000;620000;-31000
11.0;-255.0;-1.0;0;0;1;-1;0;0;589000;485000;104000
11.0;-255.0;-1.0;0;0;1;-1;0;0;589000;545000;44000
11.0;-255.0;-1.0;1;0;1;-1;0;0;589000;545000;44000
-6.04;-27176.0;0.0;0;0;0;0;0;-100;589000;599000;-10000
-14.9;418.0;0.0;0;0;2;0;0;-100;589000;550000;39000
-6.38;357.0;0.0;0;-2;16;-1;0;50;589000;325000;264000
-20.09;122.0;0.0;0;1;8;4;0;0;590000;569000;21000
9.0;282.0;0.5;0;0;18;5;0;0;590000;529000;61000
-1.0;894.5;0.0;0;0;13;5;0;0;590000;565000;25000
1.0;102.0;0.0;0;-1;-7;-2;0;0;590000;450000;140000
0.0;4.0;-2.0;0;0;14;-1;0;0;590000;279000;311000
0.0;148.0;0.0;0;-1;4;0;0;-100;590000;475000;115000
-4.6;16.0;-1.0;1;-2;9;2;0;50;590000;559000;31000
3.4;6.0;-2.0;1;-1;12;0;0;150;590000;599000;-9000
0.4;-164.0;0.0;1;-2;1;4;0;150;590000;675000;-85000
-17.0;500.0;-0.5;0;0;-6;-1;-1;-50;594700;945000;-350300
-12.0;800.0;-5.0;0;1;12;3;0;100;594700;558000;36700
11.0;1403.0;-2.0;0;0;-21;0;-1;-50;594700;599000;-4300
-8.3;30.0;1.0;0;0;-41;0;0;-100;595000;350000;245000
-2.3;921.0;0.0;0;-1;7;-1;0;200;595000;320000;275000
9.78;137.0;4.0;1;-1;5;0;0;300;595000;249000;346000
-2.0;146.0;0.0;1;0;-6;2;0;50;595000;426000;169000
-2.11;145.89;0.0;1;0;-6;2;0;50;595000;396000;199000
-2.16;145.84;0.0;1;0;-6;2;0;50;595000;396000;199000
8.0;155.0;1.0;1;-1;19;0;0;100;595000;549000;46000
21.0;250.0;1.0;1;-2;-8;-1;0;0;595000;490000;105000
8.0;-195.0;-3.0;1;-2;-4;1;0;200;595000;255000;340000
-30.0;-92.0;-2.0;0;0;-17;0;0;0;595000;699000;-104000
0.0;-913.0;-1.0;0;-2;-11;-1;0;100;595000;820000;-225000
-12.0;-28.0;-1.0;0;-1;-20;-5;0;150;595000;895000;-300000
-2.0;2632.0;0.0;1;0;1;-1;0;-50;595000;429000;166000
2.0;2114.0;0.0;0;2;-3;-4;0;0;595000;450000;145000
2.0;2114.0;0.0;0;2;-3;-4;0;0;595000;450000;145000
0.44;-103.0;0.0;0;0;5;1;0;150;595000;498000;97000
9.0;-9.0;0.0;0;-1;22;0;0;0;595000;348000;247000
-5.0;1.0;-1.0;0;0;11;-3;0;50;595000;410000;185000
5.0;90.0;1.0;1;0;0;2;-1;-50;595000;299000;296000
-5.0;-60.0;1.0;1;0;-11;2;-1;0;595000;549000;46000
9.22;-43.0;0.0;0;-1;-8;1;-1;-100;595000;399000;196000
-48.18;-42.0;-2.0;0;1;-55;4;-1;-50;595000;895000;-300000
240.0;77.0;14.0;1;0;-110;1;0;0;595000;870000;-275000
-2.23;-199.23;0.0;0;1;-16;4;-3;1100;595000;369000;226000
0.0;0.0;0.0;0;0;0;0;0;0;595000;639000;-44000
0.0;-621.0;0.0;1;0;11;1;0;50;595000;199000;396000
4.0;181.0;2.0;1;-1;-16;1;0;150;595000;429000;166000
16.0;-230.0;-1.0;0;0;89;0;2;-100;595000;730000;-135000
17.95;552.0;3.0;0;0;9;2;2;-200;595000;789000;-194000
37.0;-363.0;-1.0;0;0;105;1;2;0;595000;445000;150000
4.05;1386.96;-1.0;0;-1;29;3;0;100;595000;549000;46000
4.09;1387.0;-1.0;0;-1;29;3;0;100;595000;549000;46000
-43.62;878.0;-1.0;0;1;-4;-2;0;0;595000;799000;-204000
-4.0;393.0;-1.0;1;0;-3;-4;0;0;595000;580000;15000
-14.0;8.0;-3.0;1;1;-2;-2;0;450;595000;580000;15000
-1.0;64.0;-4.0;1;2;-36;-5;0;250;595000;799000;-204000
0.0;0.0;0.0;0;0;0;0;0;0;595000;635000;-40000
0.0;0.0;0.0;0;0;0;0;0;0;595000;635000;-40000
0.0;0.0;0.0;0;0;0;0;0;0;595000;595000;0
0.0;0.0;0.0;0;0;0;0;0;0;595000;635000;-40000
0.0;0.0;0.0;0;0;0;0;0;0;595000;635000;-40000
0.0;0.0;0.0;0;0;0;0;0;0;595000;595000;0
0.0;250.0;1.0;0;0;-3;0;0;-150;595000;569000;26000
0.0;304.0;1.0;0;0;-5;-1;0;-250;595000;625000;-30000
-14.0;356.0;0.0;0;2;17;0;0;50;595000;379000;216000
0.0;0.0;0.0;1;0;0;0;0;0;595000;595000;0
0.0;0.0;0.0;1;0;0;0;0;0;595000;635000;-40000
0.0;0.0;0.0;1;0;0;0;0;0;595000;635000;-40000
0.0;1256.0;-5.0;1;0;2;-2;0;150;597000;493000;104000
6.43;1325.0;-2.0;1;-1;-3;2;0;100;597000;449000;148000
15.0;-412.0;-1.0;0;0;14;1;0;-150;597000;785000;-188000
0.0;0.0;0.0;0;0;0;0;0;0;598000;560000;38000
6.38;-140.0;1.0;0;0;-4;0;0;1650;598000;548000;50000
56.0;-340.0;1.0;0;0;0;2;0;150;598000;790000;-192000
5.78;2492.0;-1.0;0;-2;-2;0;0;-50;598000;511000;87000
-1.45;2663.0;-3.0;0;-2;1;0;0;100;598000;485000;113000
-2.45;2745.0;0.0;0;-2;-14;1;0;50;598000;625000;-27000
4.34;-8.0;1.0;1;-2;-17;-3;0;0;598000;599000;-1000
-1.66;-94.0;1.0;1;0;-22;1;0;50;598000;549000;49000
3.34;44.0;1.0;1;-2;13;3;0;-50;598000;625000;-27000
0.0;0.0;0.0;0;0;0;0;0;0;598000;630000;-32000
-6.0;-37.0;2.0;1;2;7;0;0;-50;598000;479000;119000
3.0;5.0;2.0;0;0;38;1;0;0;598000;545000;53000
-6.0;-86.0;0.0;0;2;-5;4;0;50;599000;549000;50000
-4.0;-295.0;0.0;0;0;-2;-1;0;100;599000;659000;-60000
-4.34;8.0;-1.0;1;2;17;3;0;0;599000;598000;1000
-1.03;89.0;-2.0;0;1;28;-1;0;-50;599000;349000;250000
4.56;-141.0;0.0;1;0;-33;0;0;100;599000;369000;230000
-9.44;55.0;-1.0;0;0;6;4;-2;100;599000;249000;350000
6.0;-138.0;0.0;0;1;-9;-1;0;0;599000;549000;50000
-4.0;118.0;0.0;1;0;-9;1;0;150;599000;499000;100000
-26.0;-146.0;0.0;0;0;0;0;0;-100;599000;410000;189000
0.0;171.0;0.0;0;0;-12;1;0;0;599000;548000;51000
0.0;-248.0;0.5;1;0;-18;0;0;50;599000;529000;70000
-2.0;-45.0;0.0;1;0;14;1;0;150;599000;265000;334000
-7.93;-27.0;-1.0;1;0;0;2;-3;-100;599000;379000;220000
-9.32;153.0;-1.0;1;-1;-3;-1;0;-200;599000;449000;150000
-3.32;143.0;0.0;1;-1;-5;2;-3;-100;599000;565000;34000
-8.86;27594.0;0.0;0;0;2;0;0;0;599000;550000;49000
6.04;27176.0;0.0;0;0;0;0;0;100;599000;589000;10000
9.04;27734.0;1.0;0;-1;8;1;0;0;599000;499000;100000
22.0;-43.0;3.0;0;0;-1;1;0;-100;599000;699000;-100000
13.78;277.0;-3.0;1;2;-2;1;0;50;599000;525000;74000
29.85;42.85;2.0;0;2;-3;-1;0;-100;599000;499000;100000
19.0;-22.0;1.0;0;0;20;1;0;-200;599000;250000;349000
28.78;118.0;0.0;0;0;-75;-1;0;0;599000;525000;74000
-21.54;187.0;2.0;1;-2;20;2;0;0;599000;449500;149500
-7.55;-285.0;0.0;0;0;-6;-1;0;100;599000;539000;60000
17.67;28.0;2.0;1;0;-11;-1;0;-50;599000;550000;49000
-12.55;-55.0;-3.0;0;0;5;-5;0;150;599000;470000;129000
0.0;0.0;0.0;0;0;0;0;0;0;599000;599000;0
7.0;23409.0;1.0;1;-2;-5;-1;0;100;599000;350000;249000
-11.0;-15447.0;1.0;0;-1;-10;1;0;-100;599000;975000;-376000
0.0;0.0;0.0;0;0;0;0;0;0;599000;599000;0
7.0;23409.0;1.0;1;-2;-5;-1;0;100;599000;350000;249000
-11.0;-15447.0;1.0;0;-1;-10;1;0;-100;599000;975000;-376000
5.0;20.0;1.0;0;0;-14;2;0;0;599000;790000;-191000
16.0;70.0;1.0;0;0;-4;1;0;-50;599000;575000;24000
16.0;70.0;1.0;0;0;-4;1;0;-50;599000;575000;24000
0.0;0.0;0.0;0;0;0;0;0;0;599000;629000;-30000
10.42;-295.0;-2.0;0;1;7;2;-1;300;599000;989000;-390000
10.42;-295.0;-2.0;0;1;7;2;-1;300;599000;989000;-390000
0.0;160.0;2.0;0;1;7;0;0;100;599000;378000;221000
0.0;160.0;2.0;0;1;7;0;0;100;599000;438000;161000
17.0;-20.0;3.0;0;0;3;0;0;50;599000;299000;300000
-9.0;-10.0;1.0;1;0;4;-1;0;0;599000;475000;124000
-3.0;50.0;1.0;1;-2;5;-2;0;0;599000;420000;179000
13.51;113.0;1.0;0;0;-8;-1;0;0;599000;389000;210000
6.0;12.0;1.0;0;0;5;3;0;0;599000;379000;220000
6.0;12.0;1.0;0;0;5;3;0;0;599000;379000;220000
-8.0;-96.0;0.0;0;-1;2;4;0;0;599000;329000;270000
14.0;-18.0;0.0;1;0;1;0;0;-100;599000;360000;239000
-1.95;150.0;0.0;1;0;-10;-2;0;-50;599000;274000;325000
3.0;134.0;3.0;1;0;4;-2;0;50;599000;278000;321000
7.37;369.0;-1.0;0;0;-1;0;0;0;599900;569000;30900
0.0;-472.0;-2.0;0;0;-3;0;0;0;599900;849000;-249100
0.0;-472.0;-2.0;0;0;-3;0;0;0;599900;849000;-249100
0.0;0.0;0.0;0;0;0;0;0;0;600000;580000;20000
-13.0;-125.0;0.0;1;0;1;2;0;50;600000;629000;-29000
6.0;-89.0;2.0;0;0;-2;0;0;200;600000;575000;25000
2.0;5.0;2.0;0;0;4;-1;-1;50;605000;425000;180000
-1.0;-27.0;-0.5;0;-2;20;1;-1;50;605000;485000;120000
34.0;81.0;-1.0;0;0;8;1;0;0;605000;349000;256000
0.0;0.0;0.0;0;0;0;0;0;0;608000;550000;58000
0.0;0.0;0.0;0;0;0;0;0;0;608000;550000;58000
-7.0;246.0;-2.0;0;1;2;0;0;150;608000;545000;63000
0.0;0.0;0.0;0;0;0;0;0;0;610000;610000;0
0.0;0.0;0.0;0;0;0;0;0;0;610000;610000;0
4.54;-53.0;1.0;1;0;4;0;0;-50;610000;276000;334000
7.0;83.0;1.0;0;-1;-8;3;0;0;610000;479000;131000
8.0;402.0;0.5;1;0;-7;-1;0;0;610000;795000;-185000
26.0;29.0;1.0;0;-2;6;-1;0;-50;610000;619800;-9800
0.0;0.0;0.0;0;0;0;0;0;0;610000;610000;0
0.0;0.0;0.0;0;0;0;0;0;0;610000;610000;0
4.54;-53.0;1.0;1;0;4;0;0;-50;610000;276000;334000
0.0;0.0;0.0;0;0;0;0;0;0;610000;610000;0
0.0;0.0;0.0;0;0;0;0;0;0;610000;610000;0
4.54;-53.0;1.0;1;0;4;0;0;-50;610000;276000;334000
-5.76;89.0;0.0;1;0;4;0;0;50;619000;689000;-70000
5.0;-26.0;0.0;1;2;9;2;0;50;619000;520000;99000
-10.0;124.0;1.0;1;0;5;1;0;-50;619000;690000;-71000
-2.47;298.0;1.0;0;1;0;-1;-1;150;619000;180000;439000
9.71;-33.0;1.0;0;1;3;0;1;250;619000;279000;340000
6.35;218.0;2.0;0;2;-23;-1;-1;0;619000;240000;379000
9.0;160.0;0.0;1;2;1;0;0;0;619800;450000;169800
-3.0;310.0;0.0;1;2;-6;0;0;0;619800;620000;-200
-0.61;210.0;1.0;1;2;-4;0;0;100;619800;479000;140800
0.0;15.0;-1.0;1;0;7;5;0;150;620000;345000;275000
5.0;-153.0;1.5;1;2;7;0;0;150;620000;451000;169000
5.0;-153.0;1.5;1;2;7;0;0;150;620000;451000;169000
-0.24;-0.24;0.0;0;0;0;0;0;0;620000;620000;0
-17.84;441.0;1.0;0;-2;1;-3;0;50;620000;849000;-229000
2.16;-60.0;-3.0;0;-2;30;2;0;-200;620000;395000;225000
-7.0;-55.0;0.0;0;0;0;0;0;0;620000;585000;35000
2.39;-100.0;1.0;0;0;2;0;0;100;620000;479000;141000
12.0;-150.0;0.0;0;0;7;0;0;0;620000;450000;170000
20.0;0.0;0.5;0;0;0;0;0;0;620000;540000;80000
13.0;95.0;1.0;0;0;2;0;2;0;620000;399000;221000
-20.0;-198.0;3.0;0;0;0;0;0;-50;620000;549000;71000
2.0;3.0;0.0;0;-1;3;0;0;-150;620000;450000;170000
12.0;-74.0;-1.0;0;0;2;-1;0;0;620000;295000;325000
-2.0;52.0;-1.0;0;-1;4;2;0;50;620000;422500;197500
24.0;1133.0;0.0;0;0;4;2;0;50;620000;910000;-290000
24.0;1133.0;0.0;0;0;4;2;0;50;620000;910000;-290000
1.33;51.94;5.0;1;0;69;3;0;-150;620000;535000;85000
-5.0;-90.0;-0.5;0;1;-22;1;0;150;620000;579000;41000
-8.18;-16.0;0.5;0;0;-75;1;-1;50;620000;379000;241000
5.0;-285.0;0.5;0;2;-94;-3;0;50;620000;527500;92500
0.0;0.0;0.0;0;0;0;0;0;0;620000;650000;-30000
-7.33;126.0;1.0;0;0;1;-1;0;0;620000;395000;225000
-7.33;126.0;1.0;0;0;1;-1;0;0;620000;395000;225000
0.24;0.24;0.0;0;0;0;0;0;0;620000;620000;0
-17.6;441.24;1.0;0;-2;1;-3;0;50;620000;849000;-229000
2.4;-59.76;-3.0;0;-2;30;2;0;-200;620000;395000;225000
0.0;-54.0;0.0;0;0;2;1;0;100;625000;569000;56000
20.0;7.0;-1.5;0;0;1;1;0;50;625000;698000;-73000
11.85;168.0;1.0;0;0;0;2;0;50;625000;629000;-4000
-3.0;197.0;-1.0;1;0;18;1;0;50;625000;380000;245000
7.0;213.0;0.0;0;1;2;1;2;-50;625000;795000;-170000
8.88;1646.0;-1.0;1;0;-2;0;2;0;625000;550000;75000
0.0;0.0;0.0;0;0;0;0;0;0;625000;585000;40000
-2.63;2341.0;-1.0;1;0;-10;1;0;0;625000;569000;56000
-10.0;1972.0;0.0;1;0;-9;1;0;0;625000;599900;25100
7.0;60.0;0.0;0;0;4;1;0;0;625000;448000;177000
4.0;-38.0;0.0;0;0;4;0;0;-150;625000;579000;46000
19.0;29.0;0.0;0;0;9;-1;0;0;625000;475000;150000
2.0;58.0;-2.0;0;1;-1;1;-3;-500;625000;135000;490000
-1.0;236.0;-1.0;0;0;1;-1;0;-2150;625000;350000;275000
-1.0;236.0;-1.0;0;0;1;-1;0;-2150;625000;350000;275000
10.0;121.0;-1.0;1;0;38;1;0;0;628000;679000;-51000
-24.0;-256.0;-3.0;0;1;0;1;0;100;628000;697000;-69000
-24.0;-256.0;-3.0;0;1;0;1;0;100;628000;649000;-21000
-5.44;94.0;1.0;0;0;-5;1;1;0;629000;499000;130000
3.17;23.0;2.0;0;0;14;-1;0;-150;629000;349000;280000
-1.0;426.0;-0.5;0;0;-4;1;0;100;629000;355000;274000
0.0;0.0;0.0;0;0;0;0;0;0;629000;599000;30000
10.42;-295.0;-2.0;0;1;7;2;-1;300;629000;989000;-360000
10.42;-295.0;-2.0;0;1;7;2;-1;300;629000;989000;-360000
-20.72;37.0;-1.5;1;0;-1;0;0;0;629000;398000;231000
13.0;125.0;0.0;1;0;-1;-2;0;-50;629000;580000;49000
13.0;125.0;0.0;1;0;-1;-2;0;-50;629000;600000;29000
-1.85;-62.0;0.5;0;0;-14;-1;0;0;629000;785000;-156000
8.15;-161.0;-2.5;0;0;1;-1;0;0;629000;698000;-69000
8.15;22.0;-1.0;0;1;7;-1;0;50;629000;449900;179100
0.0;0.0;0.0;0;0;0;0;0;0;630000;598000;32000
-6.0;-37.0;2.0;1;2;7;0;0;-50;630000;479000;151000
3.0;5.0;2.0;0;0;38;1;0;0;630000;545000;85000
-4.0;-73.0;1.0;0;1;-10;-1;-1;0;630000;499000;131000
0.0;-65.0;0.0;0;0;-19;1;-1;-50;630000;349000;281000
-4.22;-443.0;0.0;0;0;0;2;-1;0;630000;449000;181000
-0.03;-0.03;0.0;0;0;0;0;0;0;630000;630000;0
1.33;107.0;-11.0;0;2;-18;-1;0;-100;630000;749000;-119000
9.33;10.0;-3.0;0;0;46;1;0;100;630000;575000;55000
0.03;0.03;0.0;0;0;0;0;0;0;630000;630000;0
1.36;107.03;-11.0;0;2;-18;-1;0;-100;630000;749000;-119000
9.36;10.03;-3.0;0;0;46;1;0;100;630000;575000;55000
-14.0;0.0;0.0;0;0;0;0;0;0;635000;578000;57000
-6.0;340.0;1.0;0;1;5;-1;0;0;635000;549000;86000
-4.0;131.0;1.0;0;-1;8;-6;0;50;635000;659000;-24000
5.0;-41.0;0.0;0;-1;5;-1;2;0;635000;545000;90000
-15.21;-86.0;-1.0;1;1;-3;-1;0;-100;635000;549000;86000
-5.0;-253.0;-4.0;1;-1;-4;0;0;250;635000;620000;15000
0.0;0.0;0.0;0;0;0;0;0;0;635000;635000;0
0.0;0.0;0.0;0;0;0;0;0;0;635000;595000;40000
0.0;0.0;0.0;0;0;0;0;0;0;635000;595000;40000
0.0;0.0;0.0;0;0;0;0;0;0;635000;635000;0
0.0;0.0;0.0;0;0;0;0;0;0;635000;595000;40000
0.0;0.0;0.0;0;0;0;0;0;0;635000;595000;40000
-10.09;-43.09;-2.0;0;0;-6;0;0;0;635000;495000;140000
-10.11;-43.11;-2.0;0;0;-6;0;0;0;635000;587000;48000
9.0;62.0;2.0;0;0;4;1;0;-50;635000;384000;251000
10.0;30.0;-1.0;1;0;1;2;1;-100;638000;989000;-351000
-12.96;-243.29;-1.0;1;0;12;1;0;100;638000;749000;-111000
10.88;124.0;-1.0;0;0;-2;2;0;300;638000;550000;88000
-4.0;58.0;2.0;0;0;6;0;0;-50;639000;395000;244000
17.0;-218.0;1.0;0;0;4;-1;0;-50;639000;769000;-130000
17.0;-218.0;1.0;0;0;4;-1;0;-50;639000;769000;-130000
2.0;115.0;0.0;0;0;-11;-2;0;-150;639000;775000;-136000
21.0;75.0;2.0;0;0;-7;-2;0;100;639000;550000;89000
-9.0;5.0;1.0;0;0;24;-1;0;200;639000;859000;-220000
0.0;0.0;0.0;0;0;0;0;0;0;639000;595000;44000
0.0;-621.0;0.0;1;0;11;1;0;50;639000;199000;440000
4.0;181.0;2.0;1;-1;-16;1;0;150;639000;429000;210000
-2.0;-28.0;0.0;0;2;2;0;0;50;639000;569000;70000
5.0;355.0;1.0;1;0;-10;0;0;50;639000;529000;110000
5.0;355.0;1.0;1;0;-10;0;0;50;639000;529000;110000
-2.9;-8.0;0.0;0;2;-17;-4;0;0;639000;869000;-230000
12.1;42.0;1.0;0;0;13;0;0;-50;639000;690000;-51000
-1.9;92.0;0.0;0;2;-2;-1;0;-200;639000;479000;160000
0.0;0.0;0.0;0;0;0;0;0;0;640000;640000;0
4.0;31.0;0.0;1;0;63;0;0;-50;640000;379000;261000
25.0;262.0;-1.0;0;-2;12;0;0;0;640000;630000;10000
11.0;178.0;0.0;0;0;10;3;0;50;640000;298000;342000
0.0;-45.0;2.0;1;0;27;2;0;-100;640000;399000;241000
0.0;-45.0;2.0;1;0;27;2;0;-100;640000;439000;201000
0.0;0.0;0.0;0;0;0;0;0;0;640000;640000;0
4.0;31.0;0.0;1;0;63;0;0;-50;640000;379000;261000
25.0;262.0;-1.0;0;-2;12;0;0;0;640000;630000;10000
-3.41;-64.0;-2.0;1;0;3;2;-2;50;645000;747000;-102000
29.0;68.0;-1.0;0;0;-14;2;0;200;645000;775000;-130000
4.0;-1593.0;2.0;1;1;1;4;0;200;645000;785000;-140000
0.0;206.0;0.0;0;0;14;-2;-1;-150;645000;439000;206000
0.0;206.0;0.0;0;0;14;-2;-1;-150;645000;399000;246000
-0.28;205.72;0.0;0;0;14;-2;-1;-150;645000;439000;206000
-11.49;97.0;-3.0;0;0;19;2;0;-150;645000;549000;96000
-11.53;96.96;-3.0;0;0;19;2;0;-150;645000;549000;96000
-24.2;200.0;1.0;0;1;11;-1;0;100;645000;900000;-255000
9.0;2536.0;0.0;0;0;-1;1;0;0;648000;410000;238000
20.0;75.0;2.0;0;0;1;4;0;-50;648000;318000;330000
2.0;2542.0;1.0;0;0;1;0;0;150;648000;429000;219000
-11.0;200.0;0.0;1;0;-2;0;-3;0;649000;398000;251000
0.38;100.0;0.0;0;0;-9;-3;-1;-50;649000;499000;150000
0.38;100.0;0.0;0;0;-9;-3;-1;-50;649000;548000;101000
1.0;613.0;0.0;0;0;-3;0;0;-150;649000;665000;-16000
8.01;1249.0;-1.0;0;0;1;1;0;50;649000;535000;114000
8.0;633.0;0.0;1;0;-4;1;0;50;649000;629000;20000
20.0;-356.0;2.0;0;-2;0;3;0;-50;649000;645000;4000
3.0;193.0;-2.0;1;0;0;0;-1;-250;649000;493000;156000
-1.0;-106.0;-4.0;1;-2;24;1;-1;-100;649000;349000;300000
1.0;15.0;-2.0;1;-1;-2;-2;0;100;649000;490000;159000
2.46;128.0;2.0;1;1;-5;-1;0;-50;649000;395000;254000
1.09;152.0;1.0;1;1;-15;-3;0;0;649000;479000;170000
-21.6;12.0;0.0;1;0;-5;1;0;150;649000;388000;261000
18.4;117.0;0.0;1;1;-16;-2;0;0;649000;539000;110000
8.4;51.0;-2.0;1;-1;-16;0;-1;0;649000;485000;164000
-28.0;-232.0;-1.0;1;0;66;4;0;-100;649000;399000;250000
419.0;-31.0;7.0;0;2;-11;4;0;0;649000;295000;354000
457.0;-65.0;6.0;1;0;-14;0;0;50;649000;330000;319000
5.0;50.0;-3.0;0;0;11;-1;0;50;649000;415000;234000
-4.0;43.0;-3.0;0;-1;11;5;0;0;649000;269000;380000
-0.68;5.0;-2.0;0;0;23;2;0;0;649000;437000;212000
-2.0;329.0;0.0;1;-2;-6;-2;0;-50;649000;824000;-175000
-2.0;-96.0;2.0;0;-2;-13;-4;0;100;649000;625000;24000
35.11;-98.0;2.0;0;-2;-1;0;0;50;649000;589000;60000
-2.0;0.0;-4.0;0;0;0;0;0;0;649000;655000;-6000
-4.0;-145.0;1.0;0;2;-2;0;0;-150;649000;498000;151000
16.0;26.0;1.0;1;0;6;2;0;-50;649000;320000;329000
-10.0;123.0;-1.0;0;0;7;2;0;50;649000;369000;280000
0.0;403.0;-5.0;0;0;-7;3;0;-100;649000;490000;159000
2.0;3.0;-5.0;1;0;16;3;0;150;649000;489000;160000
0.0;0.0;0.0;0;0;0;0;0;0;649000;649000;0
11.19;1144.0;-1.0;0;0;13;-4;0;50;649000;499000;150000
13.19;1214.0;2.0;0;-1;-1;-5;0;100;649000;786000;-137000
9.0;-37.0;-1.0;0;0;-16;0;0;100;649000;325000;324000
18.0;-136.0;-2.0;0;1;-6;3;0;0;649000;265000;384000
10.0;-39.0;-3.0;0;0;-11;3;0;100;649000;359000;290000
0.0;0.0;0.0;0;0;0;0;0;0;649000;697000;-48000
0.0;0.0;0.0;0;0;0;0;0;0;649000;649000;0
0.0;0.0;0.0;1;0;0;0;0;0;649000;649000;0
0.0;0.0;0.0;0;0;0;0;0;0;649000;697000;-48000
0.0;0.0;0.0;0;0;0;0;0;0;649000;649000;0
0.0;0.0;0.0;1;0;0;0;0;0;649000;649000;0
0.0;0.0;0.0;0;0;0;0;0;0;649000;670000;-21000
36.7;1828.0;-3.0;0;-2;-12;0;0;-150;649000;747000;-98000
6.73;362.0;-4.0;0;-1;-44;0;2;250;649000;595000;54000
0.0;0.0;0.0;0;0;0;0;0;0;649000;697000;-48000
0.0;0.0;0.0;0;0;0;0;0;0;649000;649000;0
0.0;0.0;0.0;1;0;0;0;0;0;649000;649000;0
0.0;0.0;0.0;0;0;0;0;0;0;649000;649000;0
0.0;0.0;0.0;0;0;0;0;0;0;649000;697000;-48000
0.0;0.0;0.0;1;0;0;0;0;0;649000;649000;0
0.0;0.0;0.0;0;0;0;0;0;0;649000;649000;0
11.19;1144.0;-1.0;0;0;13;-4;0;50;649000;499000;150000
13.19;1214.0;2.0;0;-1;-1;-5;0;100;649000;786000;-137000
-7.96;3.71;1.0;0;-1;-3;2;0;-50;649900;749000;-99100
35.0;38.0;2.0;0;-1;-5;0;0;0;649900;569000;80900
