price wohnflaeche grundstueckflaeche zimmer category basement year efficiency_rating condition kontextWert
379900 140.0 893.0 4.0 2 2 1959 2 1 2400
380000 144.0 1100.0 6.0 2 2 1974 0 1 2450
380000 145.0 1300.0 4.0 2 2 1967 0 1 2150
380000 111.0 994.0 4.0 1 0 2004 5 0 3300
380000 113.0 151.0 5.0 1 0 1993 4 1 3050
380000 183.01 929.01 4.0 2 2 1958 2 1 1950
380000 167.0 880.0 6.0 2 0 1972 3 1 2250
380000 187.0 887.0 6.0 2 2 1945 4 1 2200
380000 129.54 574.0 5.0 0 1 1966 2 1 3100
380000 97.0 641.0 6.0 2 2 1937 0 3 3200
380000 352.31 11249.0 12.0 3 1 1974 2 1 1950
380000 130.0 450.0 4.0 2 1 2000 2 0 2150
380000 231.0 2016.0 7.0 3 2 1962 0 3 3400
380000 125.0 724.0 4.0 0 0 1998 4 1 1700
380000 270.0 820.0 13.0 2 2 1934 1 1 2000
380000 167.0 880.0 6.0 2 0 1972 2 1 2250
380000 126.32 778.0 4.0 2 2 1978 3 1 2450
380000 195.0 1761.0 8.0 2 2 1912 3 3 3600
380000 110.0 700.0 5.0 2 2 1965 1 1 2750
380000 183.26 929.26 4.0 2 2 1958 2 1 1950
380000 127.77 600.0 6.0 2 2 1972 3 1 2350
380000 145.0 1300.0 4.0 2 2 1967 0 1 2150
380000 120.0 1179.0 4.0 0 0 1975 0 1 1450
380000 191.0 866.0 6.0 1 0 2006 6 1 2850
380000 165.0 1955.0 6.0 2 2 2004 3 1 1450
380000 148.12 906.0 6.0 2 2 1959 4 1 2300
380000 195.22 1761.22 8.0 2 2 1912 3 3 3600
380000 183.22 929.22 4.0 2 2 1958 2 1 1950
380000 145.0 1300.0 4.0 2 2 1967 0 1 2150
382000 205.0 1169.0 7.0 2 2 1979 7 1 2950
384000 169.0 735.0 8.0 2 1 1977 4 1 2150
384000 221.0 604.0 4.0 2 2 1969 2 1 2550
384500 180.0 2599.0 5.0 0 2 1972 1 1 2350
385000 208.0 2179.0 5.0 1 0 1991 3 3 3650
385000 176.0 982.0 8.0 2 1 1911 2 1 2100
385000 96.0 466.0 3.0 2 0 1974 1 1 3550
385000 154.0 744.0 5.0 2 1 1979 4 1 2150
385000 225.0 3017.0 8.0 2 2 1978 3 1 1900
385000 149.0 753.0 5.5 2 2 1983 3 1 2350
385000 201.0 849.0 5.0 2 2 1981 2 0 2050
385000 110.0 350.0 4.0 1 0 1999 4 0 2450
385000 163.23 579.5 4.0 2 0 1996 4 1 2150
385000 125.0 13506.0 4.0 2 1 1955 1 1 2250
385000 178.0 575.0 7.0 1 0 1973 3 1 3000
385000 188.0 1072.0 5.0 0 2 1965 2 1 1900
387000 223.0 867.0 9.0 2 1 1952 2 1 1950
387000 217.0 907.0 7.0 2 1 2008 2 1 2500
388000 230.0 788.0 7.0 2 1 1955 1 0 2400
388000 139.6 763.0 4.0 2 1 1973 4 1 2050
388000 139.6 763.0 4.0 2 1 1973 4 1 2050
389000 125.0 3582.0 4.0 2 1 1957 1 0 2000
389000 149.0 1020.0 6.0 2 2 1974 0 3 3650
389000 220.0 1400.0 8.0 3 2 1980 1 3 2000
389000 210.0 2283.0 7.0 2 1 1976 2 0 2050
389000 190.0 11664.0 7.0 2 1 2010 2 3 2400
389000 130.0 879.0 5.0 2 1 1972 1 1 2200
389000 203.0 749.0 8.0 3 2 1974 1 1 1800
389000 245.0 17052.0 8.0 3 2 1940 0 1 1600
389000 181.0 1080.0 7.0 2 1 1956 0 0 2150
389000 184.0 1000.0 6.0 3 1 1952 4 1 1900
389000 120.38 747.0 5.0 2 1 1978 0 1 2300
389000 179.0 677.0 8.0 2 0 1998 6 1 2000
389000 146.0 519.0 8.0 2 2 1984 3 1 2300
389000 140.0 681.0 6.0 2 2 1990 3 3 3050
389000 150.0 618.0 8.0 2 1 1958 2 1 2850
389000 97.49 377.0 4.0 2 0 2007 3 1 3600
389000 171.71 778.0 6.0 3 2 1983 3 1 1950
389000 150.0 676.0 7.0 2 1 1984 4 0 2100
389000 116.0 383.0 4.0 2 0 2015 6 1 2200
389000 210.0 2283.0 7.0 2 1 1976 2 0 2050
389000 140.0 9620.0 6.0 2 1 1900 1 3 1800
389000 190.0 11664.0 7.0 2 1 2010 2 3 2400
389000 120.38 747.0 5.0 2 1 1978 0 1 2300
390000 260.0 730.0 7.0 3 2 1986 4 1 1650
390000 310.0 954.0 11.0 3 2 1939 1 1 1400
390000 183.6 1200.0 7.0 3 1 1988 1 1 2500
390000 165.0 902.0 5.0 2 1 1997 3 1 2000
390000 167.29 1241.0 6.0 2 1 1976 3 1 2150
390000 128.0 749.0 5.5 1 2 1928 0 1 3100
390000 293.12 3693.12 7.0 2 0 1824 2 1 1500
390000 148.0 798.0 4.0 0 0 1997 4 1 1450
390000 377.0 460.0 8.0 2 1 1780 5 1 1650
390000 116.41 507.0 4.5 2 2 1938 0 3 3250
394900 124.26 348.0 5.0 1 1 1933 0 0 3200
395000 138.03 620.03 6.0 2 2 1974 2 1 2950
395000 155.0 760.0 7.0 2 1 1997 6 1 2950
395000 120.0 1201.0 6.0 3 2 1958 0 3 2300
395000 198.45 1060.0 6.0 0 2 1974 3 1 2000
395000 150.0 793.0 7.0 2 2 1983 1 1 2400
395000 155.0 862.0 6.0 2 0 2022 2 1 2000
395000 190.0 678.0 7.0 0 2 1975 2 1 2500
395000 83.64 2470.0 4.0 2 2 1978 8 1 3450
395000 187.0 1151.0 8.0 3 1 1954 0 3 1900
395000 185.0 2070.0 7.0 2 2 1954 5 0 1850
395000 118.0 791.0 4.0 2 1 2010 3 0 2800
395000 230.0 1044.0 5.0 2 0 1999 5 1 2450
395000 118.0 368.0 4.0 1 0 2005 3 0 2200
395000 198.75 1060.3 6.0 0 2 1974 3 1 2000
395000 110.0 1200.0 3.0 0 2 1963 0 1 2150
395000 149.95 1172.0 6.0 2 0 1987 5 1 2100
395000 208.0 3151.0 7.0 2 1 1935 3 0 2150
395000 258.54 837.0 7.0 2 0 1988 2 1 2750
395000 143.33 810.0 4.0 2 2 1964 2 1 3000
395000 156.04 2395.0 4.0 2 2 1956 0 3 1850
395000 157.85 619.0 5.0 2 2 1975 2 1 1800
395000 230.0 2000.0 9.0 2 2 1966 3 1 1400
395000 150.0 793.0 7.0 2 2 1983 1 1 2400
395000 198.75 1060.3 6.0 0 2 1974 3 1 2000
395000 130.0 2066.0 4.5 2 2 2000 6 1 2250
395000 198.63 1060.18 6.0 0 2 1974 3 1 2000
395000 204.0 1285.0 7.0 1 2 2019 5 1 2050
395000 320.0 926.0 10.0 2 2 2001 2 1 1200
395000 144.12 943.0 5.5 2 0 1993 2 1 2050
395000 143.33 810.0 4.0 2 2 1964 2 1 3000
395000 177.0 515.0 10.0 2 0 1994 4 1 3250
395000 175.0 800.0 5.0 2 0 2020 4 1 2850
396000 242.11 654.11 10.0 2 2 1911 3 1 2050
396000 242.16 654.16 10.0 2 2 1911 3 1 2050
397000 235.0 580.0 7.0 2 1 1979 2 1 2100
397000 199.0 15950.0 10.0 3 1 1956 0 0 2100
397000 140.0 1088.0 8.0 2 2 1965 0 1 2700
397000 140.0 1088.0 8.0 2 2 1965 0 1 2700
397000 180.0 867.0 7.0 2 0 1977 3 1 2600
397200 182.0 700.0 6.0 0 0 1976 4 0 2400
398000 178.42 666.3 7.0 3 2 1984 4 1 2100
398000 254.0 1483.0 10.0 3 1 1965 0 3 2550
398000 160.0 835.0 6.0 2 2 1982 4 1 2600
398000 379.0 1128.0 18.0 3 2 1995 4 1 1400
398000 136.0 1047.0 6.0 2 2 1999 2 1 3100
398000 144.0 956.0 3.0 0 0 1996 6 3 1900
398000 140.0 1007.0 6.0 2 1 1975 3 1 2500
398000 188.0 904.0 6.0 2 2 1981 1 1 2050
398000 137.0 1080.0 8.0 2 2 1959 0 1 2650
398000 140.0 486.0 6.5 2 2 1938 0 1 2650
398000 215.86 2560.0 6.0 2 2 1973 2 1 2000
398000 195.0 712.0 7.0 2 1 1921 3 1 2150
398000 135.0 395.0 4.0 3 2 1931 2 1 3050
398000 119.0 731.0 4.0 2 1 1885 2 0 2900
398000 130.0 733.0 4.0 2 2 1950 0 1 2350
398000 220.0 903.0 8.0 2 0 2017 4 1 200
398000 91.0 771.0 3.0 0 2 1977 1 3 3950
398000 236.0 1000.0 6.0 2 2 1966 2 3 3150
398000 290.0 1100.0 12.0 4 1 1907 0 3 2100
398000 180.0 1265.0 4.0 0 2 1978 2 1 3400
398000 215.99 2560.13 6.0 2 2 1973 2 1 2000
398000 146.5 613.0 5.5 2 2 1995 1 3 3500
398000 136.86 552.0 5.0 2 0 1994 2 1 2700
398000 178.12 666.0 7.0 3 2 1984 4 1 2100
398000 150.0 1550.0 5.0 2 1 1994 3 1 3050
398000 173.72 999.0 6.5 2 2 1976 1 1 3600
398000 149.0 1087.0 4.0 0 2 1969 1 1 3000
398000 120.0 580.0 3.0 2 0 1999 4 1 2300
398500 205.51 735.0 6.0 0 0 1998 3 1 2300
398500 160.0 859.0 6.0 3 2 1980 5 1 2450
398500 160.0 859.0 6.0 3 2 1980 5 1 2450
398500 160.0 859.0 6.0 3 2 1980 5 1 2450
399000 190.0 520.0 7.0 3 1 1981 4 0 2500
399000 120.0 800.0 5.0 1 2 1935 0 1 3250
399000 220.0 880.0 9.0 3 2 2016 5 0 2150
399000 170.0 980.0 6.0 2 1 2009 3 0 2350
399000 279.0 4020.0 9.0 3 0 1915 0 1 2150
399000 177.35 1003.0 8.0 2 2 1984 2 1 2650
399000 87.7 451.0 4.0 1 2 1964 0 1 3350
399000 165.54 1301.0 5.0 2 1 1996 0 3 1750
399000 273.0 1595.0 9.0 3 0 1902 3 1 2500
399000 144.0 534.0 5.0 2 0 2007 5 1 2100
399000 180.0 1300.0 7.0 3 1 1997 1 3 2250
399000 112.0 700.0 5.0 2 2 1957 1 1 2850
399000 645.06 400.06 12.0 3 0 1914 1 1 1550
399000 187.0 988.0 7.0 2 1 1960 0 3 2450
399000 155.0 932.0 5.0 2 2 1971 4 1 1900
399000 215.0 798.0 10.0 3 2 1979 4 1 2050
399000 171.0 798.0 6.0 2 2 1962 0 3 3450
399000 270.0 861.0 10.0 3 2 1956 4 1 1500
399000 160.0 1000.0 4.0 2 2 1976 1 1 2650
399000 211.64 878.0 5.0 3 0 2004 4 1 2100
399000 300.0 2800.0 10.0 3 0 1986 4 1 1550
399000 138.42 804.0 5.0 2 2 1979 3 1 1500
399000 450.0 1200.0 24.0 3 2 1969 2 1 1250
399000 140.0 742.0 4.0 2 2 1990 2 1 2350
399000 231.0 817.0 7.0 2 2 1860 0 1 2550
399000 135.0 702.0 4.0 2 0 1997 3 1 2350
399000 126.21 507.0 4.0 2 2 1954 0 1 3050
399000 127.0 477.0 6.0 2 2 1957 5 0 3350
399000 190.0 746.0 6.0 1 0 2006 6 1 2850
399000 142.0 1109.0 5.0 2 2 1961 3 0 2550
399000 236.05 1078.05 5.0 1 0 1884 0 1 2500
399000 181.5 651.0 6.0 2 2 1972 1 3 2000
399000 248.0 998.0 10.0 2 2 1975 4 1 2300
399000 192.23 809.23 7.0 2 2 1972 2 3 2450
399000 214.03 548.0 6.0 2 2 1984 3 1 2750
399000 150.0 840.0 8.0 3 1 2009 1 1 2200
399000 225.0 5000.0 9.0 2 1 1964 1 1 2100
399000 117.0 818.0 4.5 1 2 1968 4 1 3150
399000 105.0 576.0 4.0 0 2 1989 2 1 3350
399000 236.14 1078.14 5.0 1 0 1884 0 1 2500
399000 191.0 866.0 6.0 1 0 2006 6 1 2850
399000 110.43 1000.0 4.0 0 0 1974 0 1 2950
399000 300.0 2800.0 10.0 3 0 1986 4 1 1550
399000 211.64 878.0 5.0 3 0 2004 4 1 2100
399000 160.0 958.0 5.0 2 1 1970 2 0 2000
399000 140.0 742.0 4.0 2 2 1990 2 1 2350
399000 150.0 1044.0 6.0 2 2 1969 0 3 3700
399000 150.0 631.0 5.0 3 2 1985 5 0 3150
399000 159.5 451.0 7.0 2 2 1960 1 0 2300
399000 236.3 1078.3 5.0 1 0 1884 0 1 2500
399000 270.0 861.0 10.0 3 2 1956 4 1 1500
399000 112.0 700.0 5.0 2 2 1957 1 1 2850
399000 191.0 731.0 6.0 2 2 1975 3 1 2150
399000 730.0 1700.0 15.0 2 2 1900 0 1 1250
399000 187.0 675.0 9.0 2 2 1970 2 1 3100
399000 144.0 1087.0 5.0 2 2 1951 3 1 3350
399000 124.0 500.0 4.0 2 0 2008 5 1 2650
399000 270.0 1300.0 8.0 2 2 1980 4 1 1650
399000 190.0 2032.0 7.0 2 2 1973 4 1 3800
399000 120.0 786.0 5.0 1 2 1935 0 1 3250
399000 124.0 500.0 4.0 2 0 2008 5 1 2650
399000 270.0 861.0 10.0 3 2 1956 4 1 1500
399000 165.78 1033.0 6.0 3 2 1978 4 1 1500
399500 240.0 1139.0 7.0 2 2 1973 5 1 2050
399500 132.0 395.0 6.0 1 2 1984 4 1 3050
399900 150.0 735.0 4.0 2 2 1962 2 1 2550
400000 218.0 995.0 8.0 2 2 1978 2 1 1900
400000 100.0 1360.0 4.0 0 2 1982 4 1 3100
401281 178.0 653.0 3.0 0 0 1967 0 1 2100
401281 178.0 653.0 3.0 0 0 1967 0 1 2100
401281 178.0 653.0 3.0 0 0 1967 0 1 2100
403000 187.55 550.0 7.0 3 0 1986 5 1 2700
408500 90.0 600.0 4.0 1 2 1990 3 1 3500
409000 106.0 955.0 5.0 2 1 1972 2 1 2650
409000 202.76 1105.0 6.0 2 2 1978 8 1 2250
410000 108.0 322.0 4.0 1 2 1986 5 1 4050
410000 175.0 1048.0 6.0 2 0 1971 3 3 2300
410000 179.0 706.0 7.0 2 0 1999 6 1 2250
410000 175.0 1048.0 6.0 2 0 1971 3 3 2300
410000 136.0 990.0 4.0 0 2 1969 2 1 3950
410000 115.0 782.0 5.0 2 1 1959 0 1 2700
414500 135.0 612.0 5.0 0 1 1974 2 3 2100
414500 112.0 1450.0 4.0 2 1 2012 4 1 2100
415000 127.0 1912.0 5.0 2 2 1994 4 1 1150
415000 134.0 859.0 6.0 2 1 1991 4 0 2550
415000 263.56 1000.0 7.0 2 2 1973 3 1 1850
415000 179.0 800.0 8.0 2 0 2004 7 1 2100
415000 177.68 868.0 6.0 2 2 1962 0 1 2100
415000 137.0 608.0 4.0 2 0 2009 5 1 2500
415000 147.58 856.0 5.0 2 1 1962 2 1 2700
417000 138.0 569.0 4.0 2 0 1997 4 1 2100
418000 195.82 643.0 7.0 1 2 1935 2 3 3900
419000 204.0 4524.0 5.0 2 0 2018 3 1 1450
419000 360.0 3158.0 8.0 3 1 1997 1 3 1750
419000 221.7 907.0 7.0 3 1 1977 2 1 1650
419000 165000.0 552.0 7.0 2 1 1959 2 1 2650
419000 123.0 400.0 4.0 1 0 2005 6 1 2700
419000 126.0 612.0 5.0 2 0 2013 5 1 2100
419000 114.0 318.0 4.0 2 0 1987 4 1 3000
419000 130.0 943.0 4.0 0 0 1977 2 0 2000
419000 211.0 796.0 7.0 2 0 1996 3 0 2300
419000 186.0 897.0 6.0 2 2 1936 5 1 2100
419000 97.0 317.0 4.0 1 0 2004 4 1 3500
419000 140.0 388.0 4.0 2 2 1979 4 1 2600
419000 157.08 1180.0 8.0 2 2 1963 1 0 2150
419000 83.0 332.0 4.0 2 2 1948 3 1 3650
419000 210.0 810.0 8.0 3 2 1925 1 1 1800
419000 220.0 1233.0 9.0 2 2 1971 3 1 2250
419000 185.0 19616.0 7.0 3 1 1966 3 1 2200
419000 185.0 19616.0 7.0 3 1 1966 3 1 2200
419000 115.0 1413.0 3.0 2 2 1986 2 1 2200
419000 227.0 2598.0 11.0 2 2 1949 5 1 2350
420000 98.0 997.0 5.0 2 2 1939 0 3 3600
420000 99.74 270.0 4.0 1 0 1999 4 1 3600
420000 190.0 760.0 6.0 2 0 1985 6 1 2850
420000 340.0 14369.0 10.0 2 2 1933 1 0 1700
420000 137.0 837.0 4.5 2 2 1994 5 1 1750
420000 138.46 851.0 6.0 3 2 1964 1 1 3350
420000 130.0 665.0 6.0 2 0 2002 4 1 2350
420000 144.0 442.0 5.0 1 2 1974 5 1 3100
420000 129.74 815.0 6.0 2 1 1971 0 3 3700
420000 114.0 440.0 4.0 1 2 1994 4 1 3600
420000 163.0 789.0 5.0 3 1 1958 0 3 3000
420000 163.0 789.0 5.0 2 1 1958 0 3 3000
422500 144.0 772.0 6.0 2 2 1970 0 1 3050
423000 156.0 1215.0 5.0 2 0 2014 2 1 200
424000 176.0 671.0 5.0 2 1 2013 0 1 2650
425000 120.0 1179.0 4.0 0 0 1975 0 1 1450
425000 250.0 944.0 10.0 3 0 1980 3 1 1950
425000 182.0 921.0 5.0 2 1 2017 2 0 2450
425000 254.0 822.0 7.0 3 1 1956 2 1 3000
425000 243.0 652.0 5.0 2 0 2001 6 1 2300
425000 179.0 366.0 4.5 1 0 2009 6 1 2300
425000 129.0 388.0 4.0 2 2 1954 0 3 3350
425000 193.32 1041.0 8.0 3 1 1990 4 1 1800
425000 120.0 1179.0 4.0 0 0 1975 0 1 1450
425000 260.0 14320.0 11.0 2 1 1928 2 3 1900
425000 128.0 1765.0 3.0 0 0 1996 2 1 2200
425000 106.95 571.0 5.0 1 2 1955 0 0 3100
425000 195.0 580.0 5.0 2 2 1975 2 1 2300
425000 250.0 944.0 10.0 3 0 1980 2 1 1950
425000 167.0 2104.0 4.5 2 2 1970 2 1 3050
426000 242.0 654.0 10.0 2 2 1911 0 1 2050
426000 242.0 654.0 10.0 2 2 1911 3 1 2050
428000 165.0 599.0 7.0 2 2 1974 1 1 2550
428000 118.0 425.0 4.0 2 2 1965 1 0 2650
428000 118.0 425.0 4.0 2 2 1965 1 0 2650
429000 228.0 1192.0 10.0 3 1 1963 2 1 2300
429000 230.0 5685.0 8.0 2 0 1986 2 1 2000
429000 187.5 763.0 4.0 2 0 2000 5 1 2050
429000 128.7 1224.0 5.0 2 2 1932 3 1 2600
429000 125.0 400.0 4.0 1 0 1992 1 1 2800
429000 160.0 842.0 7.0 2 2 1979 4 1 1900
429000 180.0 867.0 7.0 2 0 1977 3 1 2600
429000 130.0 2066.0 4.5 2 2 2000 6 1 2250
429000 358.0 2191.0 11.0 2 1 1850 4 1 2100
429000 161.0 1095.0 5.0 0 1 1970 1 1 3000
429000 100.0 865.0 5.0 2 2 1964 0 3 4250
429000 150.0 876.0 5.0 2 0 2013 3 0 2000
429000 228.0 1192.0 10.0 3 1 1963 2 1 2300
429000 160.0 842.0 7.0 2 2 1979 4 1 1900
429000 90.0 1613.0 3.5 2 2 1962 3 1 3500
429000 186.0 700.0 6.0 2 0 1997 7 1 2100
429000 134.0 400.0 4.0 1 2 1999 3 1 3250
429000 154.0 508.0 9.0 3 1 1943 5 0 2250
429000 146.0 680.0 6.0 3 2 1966 4 1 2500
429000 236.0 707.0 9.0 3 2 1927 0 3 2250
429000 196.0 1082.0 6.0 2 2 1971 2 1 2150
429000 100.0 865.0 5.0 2 2 1964 0 3 4250
429000 247.24 569.0 4.0 2 2 1996 3 3 1900
429000 146.0 680.0 6.0 3 2 1966 4 1 2500
429000 150.83 418.0 7.0 1 2 1961 0 1 3200
430000 142.0 708.0 5.0 2 0 1993 5 0 2000
435000 250.0 3172.0 6.0 2 1 1960 0 3 1750
435000 132.0 833.0 4.0 2 0 1955 4 0 3050
435000 187.5 1199.0 7.0 2 2 1978 6 1 2450
435000 210.0 627.0 10.0 3 2 1971 1 1 1850
435000 155.0 700.0 5.0 2 2 1993 3 1 2300
435000 165.0 871.0 6.0 3 2 1972 3 1 3350
437000 184.68 845.0 7.0 2 0 1992 4 1 2150
437500 168.0 922.0 7.0 1 2 1994 3 1 2250
438000 177.0 675.0 6.0 2 1 1963 2 1 2700
438000 148.0 1061.0 5.0 0 1 1976 3 1 3300
438000 201.18 905.0 7.0 3 1 1988 4 1 1000
439000 200.0 1040.0 6.0 2 2 2001 6 1 1850
439000 115.0 1413.0 3.0 2 2 1986 2 1 2200
439000 222.0 1808.0 8.0 3 1 1963 2 1 3000
439000 135.0 656.0 5.0 2 0 1967 4 1 3000
439000 270.0 1300.0 8.0 2 2 1980 4 1 1650
439000 108.04 514.0 4.0 2 0 2021 3 1 3450
439000 104.0 724.0 4.5 2 2 1964 2 3 3400
439000 125.0 835.0 5.0 2 2 1963 2 0 3350
439000 170.72 2118.0 5.0 0 0 1974 1 0 2200
439000 270.28 1300.28 8.0 2 2 1980 4 1 1650
439000 116.24 700.0 4.0 2 0 1988 4 1 1450
439000 130.0 567.0 5.0 2 0 1996 1 1 2400
439000 146.0 680.0 4.5 2 0 2019 4 1 2050
439000 157.4 656.0 5.0 2 2 1938 0 0 2000
439500 173.0 861.0 7.0 0 0 1985 4 0 2100
440000 118.0 6509.0 5.0 2 2 1954 0 1 3450
440000 126.0 969.0 5.0 0 2 1973 5 3 3850
440000 232.0 699.0 6.0 2 2 1980 4 1 1700
440000 240.0 1647.0 12.0 2 0 1907 4 0 1550
440000 118.0 6509.0 5.0 2 2 1954 0 1 3450
441000 135.0 590.0 5.0 2 0 1995 2 1 3450
444000 147.0 912.0 6.0 2 2 1973 1 3 3700
445000 250.0 1002.0 11.0 3 1 1973 1 3 2950
445000 250.0 1002.0 11.0 3 1 1973 1 3 2950
445000 415.0 1450.0 15.0 3 2 1884 3 1 2350
445000 244.25 781.0 7.5 3 1 1972 3 2 2050
445000 383.69 1868.0 14.0 3 1 1909 2 1 2050
445000 122.48 640.0 5.0 2 0 1995 4 0 2050
445000 150.0 847.0 6.0 2 2 1994 3 1 2300
445000 123.22 320.0 4.0 2 0 2001 3 1 2700
448000 194.0 607.0 6.0 2 2 1977 0 1 2600
449000 183.66 742.0 6.0 2 0 2005 4 1 2000
449000 159.5 451.0 7.0 2 2 1960 1 0 2300
449000 90.0 794.0 4.0 0 2 1967 0 1 3350
449000 155.22 1160.0 6.0 2 2 1936 0 1 3050
449000 280.57 888.0 9.0 3 1 1999 1 1 1750
449000 157.5 744.0 5.0 2 2 1973 2 1 1750
449000 165.0 1610.0 6.0 2 1 1988 3 1 2050
449000 215.23 600.23 7.0 2 2 1940 0 1 3100
449000 215.19 600.19 7.0 3 2 1940 0 1 3100
449000 271.0 3000.0 9.0 2 2 1938 2 1 1150
449000 210.0 2595.0 8.0 2 2 1979 0 1 2700
449000 138.0 478.0 4.0 2 0 1978 3 1 2600
449000 122.06 400.0 5.0 2 2 1988 5 1 3000
449000 170.0 1500.0 5.0 0 2 1986 2 1 2300
449000 95.77 524.0 3.0 0 1 1981 5 1 3050
449000 293.0 3600.0 7.0 2 0 1824 2 1 1500
449000 172.0 574.0 5.5 2 2 1979 3 1 2300
449000 216.0 617.0 7.0 2 2 1967 0 1 1950
449000 130.0 567.0 5.0 2 0 1996 1 1 2400
449000 185.0 19616.0 7.0 3 1 1966 3 1 2200
449000 294.74 1250.0 11.0 3 2 1927 4 1 1300
449000 172.0 800.0 7.0 1 1 2002 3 1 4500
449000 172.0 800.0 7.0 1 1 2002 3 1 4500
449000 102.0 721.0 4.0 0 2 1978 2 1 3350
449000 170.0 591.0 6.0 2 0 2003 4 1 2050
449000 138.0 478.0 4.0 2 0 1978 3 1 2600
449000 221.0 743.0 8.0 3 2 1969 1 1 2550
449000 167.0 2104.0 4.5 2 2 1970 2 1 3050
449000 116.0 728.0 5.0 1 1 1997 0 1 4250
449000 170.0 1338.0 10.0 3 2 1956 0 1 3100
449000 210.05 2046.05 7.0 2 2 1972 3 1 1350
449000 215.04 600.04 7.0 2 2 1940 0 1 3100
449000 250.9 784.0 5.5 2 2 1959 0 3 3000
449000 184.0 1309.0 6.0 2 2 1973 3 1 4050
449000 150.0 1212.0 5.0 0 1 1973 0 1 3000
449000 220.0 1418.0 8.0 2 2 1984 3 1 2000
449000 147.0 706.0 5.0 2 1 1824 3 0 1950
449000 222.77 2626.02 5.0 2 2 1962 4 1 2950
449000 175.0 911.0 7.0 2 2 1964 3 0 3050
449500 300.0 1810.0 24.0 3 2 1927 4 1 1400
449500 110.0 550.0 4.0 2 0 1996 4 0 3050
449500 338.54 551.0 10.0 2 2 1900 0 1 2150
449500 300.0 1810.0 24.0 3 2 1927 4 1 1400
449900 180.0 656.0 6.0 2 1 1965 4 1 3600
450000 119.0 1015.0 3.5 0 2 1949 1 3 4050
450000 192.0 900.0 6.0 3 2 2003 3 1 2950
450000 91.0 771.0 3.0 0 2 1977 1 3 3950
450000 162.0 892.0 6.0 2 2 1979 3 1 2500
450000 181.0 684.0 6.0 2 2 1983 4 1 2500
450000 103.0 500.0 4.0 1 0 1999 6 1 3850
450000 358.0 1343.0 10.0 2 2 1977 2 1 1750
450000 130.0 918.0 4.0 2 0 2003 6 1 3200
450000 135.0 878.0 4.0 2 0 1997 5 1 2300
450000 233.0 1527.0 10.0 3 1 1956 2 0 2300
450000 282.0 680.0 7.0 2 2 1977 1 1 2050
450000 190.0 761.0 6.0 2 0 1976 1 3 2750
450000 198.56 555.0 7.0 3 2 1979 4 1 2300
450000 248.0 739.0 10.0 2 2 1967 5 1 2800
450000 160.0 392.0 7.0 1 2 1961 5 1 3650
450000 140.0 640.0 5.0 2 2 1996 3 1 2350
450000 154.95 800.0 5.0 0 1 1974 0 1 2750
450000 397.0 1140.0 10.0 3 2 1965 5 0 1950
450000 130.0 918.0 4.0 2 0 2003 6 1 3200
450000 200.34 834.0 5.0 2 2 1979 6 1 1800
450000 144.0 442.0 5.0 1 2 1974 5 1 3100
450000 282.04 680.04 7.0 2 2 1977 1 1 2050
450000 155.0 1041.0 9.0 2 2 1980 5 0 2250
450000 282.0 680.0 7.0 2 2 1977 1 1 2050
450000 116.0 239.0 4.0 0 2 1978 4 1 4150
450000 130.0 918.0 4.0 2 0 2003 6 1 3200
450000 282.26 680.26 7.0 2 2 1979 4 1 2050
450000 140.0 821.0 5.0 2 2 1971 2 1 3250
450000 246.79 1653.0 6.0 2 0 1976 3 1 2050
450000 140.0 640.0 5.0 2 2 1996 3 1 2350
451000 152.0 659.0 6.0 2 0 1998 5 1 2400
451000 105.0 923.0 3.5 0 0 1994 5 1 3300
451000 105.0 923.0 3.5 0 0 1994 5 1 3300
451000 105.0 923.0 3.5 0 0 1994 5 1 3300
455000 151.56 677.0 5.5 2 2 1990 5 1 3300
455000 210.0 611.0 7.0 2 2 1967 1 1 1800
458000 172.0 2416.0 7.0 0 2 1974 2 3 1950
459000 165.18 882.18 5.0 3 2 1903 2 1 3250
459000 186.0 521.0 6.0 2 1 1980 5 0 2500
459000 143.0 755.0 5.5 2 2 2021 2 1 2650
459000 175.0 782.0 8.0 2 2 1980 3 1 1900
459000 330.0 900.0 10.0 3 2 1957 2 1 2050
459000 291.0 1220.0 10.0 3 1 1900 4 1 2250
459000 291.0 1220.0 10.0 3 1 1900 4 1 2250
459000 172.0 672.0 6.0 2 2 1963 3 1 2150
459000 126.0 992.0 4.0 2 2 2020 3 1 3850
459000 330.12 900.12 10.0 3 2 1957 2 1 2050
459000 307.0 3300.0 8.0 3 1 1908 2 1 2650
459000 115.0 558.0 5.0 2 2 1928 0 3 4050
459000 175.0 421.0 7.0 3 0 1991 5 1 3000
459000 201.12 6266.0 6.0 2 2 2019 3 3 3000
459000 133.0 615.0 4.0 2 0 1990 2 1 2850
460000 150.0 847.0 6.0 2 2 1994 3 1 2300
460000 154.69 619.0 6.0 3 1 1960 0 1 3200
460000 342.83 1371.0 9.0 3 1 1950 1 1 2350
460000 98.1 471.0 4.0 1 2 1939 5 1 3200
460000 156.0 750.0 4.0 2 2 1933 0 3 3450
460000 150.0 847.0 6.0 2 2 1994 3 1 2300
460000 284.7 755.0 12.0 2 1 1967 3 1 2500
462000 170.0 806.0 6.0 2 1 1999 1 3 3800
