wohnflaeche;grundstueckflaeche;zimmer;category;basement;year;efficiency_rating;condition;kontextWert;price1;price2;priceDelta
0.0;35.0;0.0;0;0;-14;2;0;0;398000;299000;99000
-5.0;22.0;2.0;0;1;-4;1;0;0;398000;499000;-101000
-26.0;153.0;1.0;0;0;37;0;0;-50;398000;675000;-277000
89.0;-22.0;8.0;1;2;1;-1;1;-50;398000;649000;-251000
199.0;78.0;13.0;1;1;14;1;0;0;398000;549000;-151000
0.0;0.0;0.0;0;0;0;0;0;0;398000;375000;23000
-19.0;25.0;1.0;0;0;4;1;-2;50;398000;467000;-69000
-3.0;7.0;-1.0;0;2;14;1;1;50;398000;539000;-141000
25.0;128.0;-1.0;0;0;-7;2;2;0;398000;325000;73000
9.0;135.0;-1.0;1;0;14;2;2;0;398000;299000;99000
-6.0;123.0;-3.0;1;0;4;3;2;-50;398000;296000;102000
3.0;28.0;1.0;0;1;0;3;0;0;398000;299000;99000
-17.0;5.0;-1.0;0;0;7;0;1;0;398000;359000;39000
-22.0;115.0;0.0;0;-1;-4;0;0;0;398000;450000;-52000
-13.0;55.0;1.0;0;0;0;-1;1;0;398000;385000;13000
8.0;-186.0;0.0;0;0;8;-1;0;0;398000;325000;73000
-1.96;76.0;0.0;0;1;12;0;-2;50;398000;369000;29000
2.0;68.0;0.0;0;0;-8;0;-2;0;398000;369000;29000
-3.0;-8.0;0.0;0;0;-6;0;0;-50;398000;397000;1000
-3.0;-8.0;0.0;0;0;-6;0;0;-50;398000;397000;1000
12.96;160.96;0.5;0;0;0;0;0;0;398000;299000;99000
7.0;35.0;0.5;1;0;-14;-2;0;0;398000;199000;199000
-5.0;0.0;0.5;0;0;0;-2;0;-100;398000;349000;49000
-0.13;-0.13;0.0;0;0;0;0;0;0;398000;398000;0
35.86;-100.0;-1.0;0;0;-11;-1;0;0;398000;349900;48100
5.86;277.0;-1.0;0;1;-3;0;1;-50;398000;389000;9000
-11.0;-37.0;0.0;0;0;18;0;0;0;398000;309900;88100
-11.0;-37.0;0.0;0;0;18;0;0;0;398000;309900;88100
-5.0;155.0;0.0;0;0;1;3;0;50;398000;189000;209000
8.79;-112.0;0.0;1;0;-23;2;0;0;398000;399000;-1000
-10.0;-15.0;0.0;1;0;-42;-1;0;-50;398000;499000;-101000
-1.0;-215.0;-1.0;1;1;-62;0;0;0;398000;379000;19000
4.0;71.0;0.0;0;1;-15;2;-1;100;398000;292000;106000
-9.0;38.0;0.0;1;-1;-93;0;-3;-50;398000;295000;103000
1.0;-60.0;0.0;0;0;-125;-1;0;100;398000;395000;3000
0.0;-66.0;0.0;0;2;-28;-2;0;0;398000;289000;109000
-1.0;237.0;-1.0;0;1;-2;-5;0;0;398000;269000;129000
-1.0;237.0;-1.0;0;1;-2;-5;0;0;398000;269000;129000
64.0;-312.0;3.0;0;0;3;2;0;0;398000;423000;-25000
82.0;48.0;1.0;0;-1;57;3;-2;0;398000;229000;169000
40.0;-547.0;0.0;1;-1;19;2;0;0;398000;349000;49000
0.0;0.0;0.0;0;0;0;0;0;0;398000;450000;-52000
-11.0;-20.0;-1.0;1;0;24;1;2;0;398000;265000;133000
6.0;287.0;-1.0;0;0;13;0;0;0;398000;329000;69000
16.0;32.0;-1.0;0;0;-6;0;0;0;398000;549000;-151000
11.0;-200.0;0.0;1;0;2;0;3;0;398000;649000;-251000
11.38;-100.0;0.0;1;0;-7;-3;2;-50;398000;499000;-101000
-7.78;145.0;4.0;1;-1;-4;0;0;150;398000;215000;183000
-1.0;-120.0;2.0;1;0;7;-4;2;-150;398000;459000;-61000
-1.0;-120.0;2.0;1;0;7;-4;2;-150;398000;459000;-61000
-20.0;115.0;-3.0;1;0;11;-2;0;-50;398000;595000;-197000
0.0;-79.0;-1.0;1;0;-1;-2;1;200;398000;499000;-101000
32.0;204.0;-1.0;0;1;2;-1;0;100;398000;438000;-40000
0.13;0.13;0.0;0;0;0;0;0;0;398000;398000;0
35.99;-99.87;-1.0;0;0;-11;-1;0;0;398000;349900;48100
5.99;277.13;-1.0;0;1;-3;0;1;-50;398000;389000;9000
6.5;43.0;-0.5;0;0;0;-2;2;-50;398000;480000;-82000
11.5;23.0;0.5;0;2;0;-1;2;50;398000;441000;-43000
24.5;-28.0;0.5;1;0;3;0;0;50;398000;375000;23000
-8.14;-18.0;1.0;0;0;2;0;0;-50;398000;675000;-277000
-14.14;0.0;0.0;0;0;4;-1;0;-50;398000;465000;-67000
-14.14;0.0;0.0;0;0;4;-1;0;-50;398000;465000;-67000
-0.3;-0.3;0.0;0;0;0;0;0;0;398000;398000;0
28.12;-10.0;0.0;1;1;0;0;1;0;398000;369000;29000
28.12;-10.0;0.0;1;1;0;0;1;0;398000;389000;9000
5.0;10.0;-1.0;0;-1;29;1;0;0;398000;539000;-141000
6.94;56.0;1.0;1;-1;26;3;0;50;398000;469000;-71000
-2.0;458.0;0.0;0;0;-21;0;0;0;398000;549000;-151000
20.72;-37.0;1.5;1;0;1;0;0;0;398000;629000;-231000
-6.28;-1.0;0.5;0;0;5;0;0;-100;398000;550000;-152000
-6.28;-1.0;0.5;0;0;5;0;0;-100;398000;550000;-152000
-12.0;-8.0;-1.0;0;1;-1;0;0;0;398000;429000;-31000
-1.0;-125.0;-1.0;0;1;-4;1;0;0;398000;449000;-51000
13.0;151.0;-1.0;1;0;4;0;0;0;398000;620000;-222000
-5.0;-49.0;-3.0;0;0;6;2;0;0;398000;369000;29000
-2.0;140.0;-1.0;0;-2;-7;0;0;0;398000;498000;-100000
-4.0;-29.0;-8.0;0;-2;0;1;0;-50;398000;265000;133000
-5.49;-61.0;-1.0;1;0;2;0;1;0;398500;419000;-20500
-31.49;54.0;0.0;1;0;1;0;0;0;398500;469000;-70500
-1.49;-127.0;0.0;1;0;-13;-2;0;0;398500;480000;-81500
0.0;0.0;0.0;0;0;0;0;0;0;398500;398500;0
0.0;0.0;0.0;0;0;0;0;0;0;398500;398500;0
-2.0;-33.0;0.0;1;0;1;2;0;-50;398500;450000;-51500
0.0;0.0;0.0;0;0;0;0;0;0;398500;398500;0
0.0;0.0;0.0;0;0;0;0;0;0;398500;398500;0
-2.0;-33.0;0.0;1;0;1;2;0;-50;398500;450000;-51500
0.0;0.0;0.0;0;0;0;0;0;0;398500;398500;0
0.0;0.0;0.0;0;0;0;0;0;0;398500;398500;0
-2.0;-33.0;0.0;1;0;1;2;0;-50;398500;450000;-51500
4.0;-1.0;1.0;1;0;1;-1;0;0;399000;459000;-60000
0.0;-158.0;0.0;1;-1;6;2;-1;0;399000;395000;4000
9.0;-164.0;1.0;1;-1;-2;0;-1;0;399000;450000;-51000
5.29;43.0;0.0;0;1;2;2;-1;100;399000;375000;24000
8.36;2.0;4.0;0;2;12;1;-1;50;399000;399000;0
8.36;2.0;4.0;0;2;12;1;-1;50;399000;399000;0
5.0;-18.0;-1.0;0;1;0;-2;-1;-50;399000;469000;-70000
-2.0;-40.0;0.0;0;-1;35;1;-1;0;399000;330000;69000
-4.0;273.0;0.0;0;1;-1;0;-1;50;399000;595000;-196000
-61.0;62.0;-0.5;0;-1;8;-1;0;50;399000;275000;124000
-61.0;62.0;-0.5;0;-1;8;-1;0;50;399000;295000;104000
39.0;220.0;0.0;1;-2;-32;0;-2;0;399000;349000;50000
0.0;0.0;0.0;0;0;0;0;0;0;399000;375000;24000
17.35;3.0;4.0;0;0;8;1;0;0;399000;399000;0
19.35;123.0;5.0;0;0;6;0;0;0;399000;479000;-80000
7.54;-9.0;0.0;0;-1;17;-3;2;50;399000;330000;69000
24.54;-63.0;-1.0;0;-1;89;0;0;0;399000;225000;174000
16.32;50.78;-2.0;0;-1;21;0;2;50;399000;249000;150000
3.0;9.0;0.0;0;0;-91;2;0;0;399000;319000;80000
23.4;-7.0;2.0;0;0;-98;-2;0;-50;399000;537500;-138500
-19.0;-369.0;0.0;0;-1;32;0;0;0;399000;499000;-100000
3.56;-16.0;0.0;0;-1;3;2;1;0;399000;310000;89000
18.0;-78.0;0.0;0;0;-6;0;0;0;399000;419000;-20000
6.0;-35.0;1.0;0;0;10;1;0;0;399000;417000;-18000
-7.34;6.0;0.0;0;-1;6;0;2;-100;399000;299000;100000
-7.34;6.0;0.0;0;-1;6;0;2;-100;399000;330000;69000
-0.85;-87.0;1.0;1;1;7;-1;2;50;399000;349000;50000
0.0;0.0;0.0;0;0;0;0;0;0;399000;399000;0
2.0;0.0;0.0;0;0;-8;0;0;100;399000;380000;19000
-18.0;24.0;-1.0;0;0;-3;0;0;50;399000;309000;90000
507.56;100.06;6.0;0;-2;14;-1;0;0;399000;180000;219000
485.06;92.06;3.0;0;0;14;-2;0;50;399000;310000;89000
560.06;-199.94;9.0;1;-2;-14;1;0;0;399000;125000;274000
0.0;88.0;1.0;0;-1;-2;-1;0;50;399000;345000;54000
-5.23;178.77;0.0;0;-1;-12;-2;0;0;399000;399000;0
16.0;-57.0;0.0;0;-1;-9;-2;0;50;399000;319000;80000
-5.0;90.0;-2.0;0;0;-8;0;0;0;399000;429000;-30000
-5.0;90.0;-2.0;0;0;-8;0;0;0;399000;429000;-30000
-5.0;-26.0;0.0;0;1;1;2;1;-100;399000;399000;0
6.15;2.0;1.0;0;1;15;3;0;0;399000;245000;154000
-8.0;24.0;0.0;1;0;-17;0;0;-50;399000;550000;-151000
21.0;2.0;1.0;0;0;14;4;0;0;399000;360000;39000
11.29;99.0;0.0;1;0;-3;0;0;0;399000;575000;-176000
29.0;97.0;0.0;0;0;3;0;2;0;399000;280000;119000
41.0;97.0;0.0;0;0;3;0;2;0;399000;349000;50000
0.0;0.0;0.0;0;0;0;0;0;0;399000;399000;0
0.0;0.0;0.0;0;0;0;0;0;0;399000;399000;0
11.0;-216.0;0.0;0;0;-41;1;0;0;399000;298000;101000
2.0;120.0;1.0;0;0;-2;-1;0;0;399000;479000;-80000
-17.35;-3.0;-4.0;0;0;-8;-1;0;0;399000;399000;0
-17.35;-3.0;-4.0;0;0;-8;-1;0;0;399000;375000;24000
0.0;0.0;0.0;0;0;0;0;0;0;399000;399000;0
-14.36;-57.0;-3.0;0;0;-2;-1;0;50;399000;579000;-180000
-3.07;41.0;-4.0;0;-1;-10;1;0;50;399000;375000;24000
0.0;0.0;0.0;0;0;0;0;0;0;399000;399000;0
9.0;1544.0;-4.0;0;-2;16;0;0;0;399000;349000;50000
30.0;1545.0;0.0;0;-2;-21;-2;0;0;399000;640000;-241000
38.42;89.0;1.0;0;0;-1;0;0;0;399000;310000;89000
-31.58;-96.0;0.0;0;1;9;0;0;50;399000;299000;100000
-9.58;6.0;1.0;1;2;-18;-1;0;50;399000;390000;9000
19.0;293.0;6.0;0;0;17;-1;0;-50;399000;285000;114000
262.0;-89.0;16.0;0;1;2;1;0;50;399000;235000;164000
286.0;125.0;19.0;1;1;-5;-1;0;-50;399000;349000;50000
0.0;0.0;0.0;0;0;0;0;0;0;399000;399000;0
5.0;40.0;0.0;0;2;-7;-1;0;0;399000;399000;0
-9.0;-11.0;-1.5;0;0;7;-1;0;0;399000;385000;14000
10.0;74.0;-1.0;1;0;-109;-1;0;0;399000;449000;-50000
22.6;17.0;0.0;1;1;-90;-2;1;0;399000;649000;-250000
15.0;67.0;0.0;0;0;-112;-3;0;-50;399000;550000;-151000
-5.0;62.0;-1.0;0;-2;1;0;0;0;399000;450000;-51000
-5.0;62.0;-1.0;0;-2;1;0;0;0;399000;450000;-51000
-5.0;-40.0;0.0;0;-2;7;1;0;0;399000;399000;0
-3.79;-7.0;-1.0;0;0;-4;0;0;100;399000;331000;68000
18.3;-122.0;1.0;0;0;-4;-1;0;-50;399000;369000;30000
-8.79;112.0;0.0;1;0;23;-2;0;0;399000;398000;1000
-2.0;89.0;2.0;0;0;3;5;-3;0;399000;425000;-26000
2.0;-358.0;1.0;0;0;-6;3;0;0;399000;439000;-40000
-3.0;-224.0;0.0;0;0;-2;5;-1;-100;399000;349000;50000
-13.0;59.0;-1.0;1;0;-4;3;-1;0;399000;339000;60000
-14.0;18.0;-1.0;0;2;-15;1;-1;0;399000;289000;110000
29.0;-41.0;1.0;0;2;-4;3;-1;0;399000;379000;20000
11.5;5.0;0.0;0;0;-1;-1;3;-50;399000;229000;170000
-8.46;-177.0;0.0;0;1;3;0;0;0;399000;369000;30000
15.74;-19.13;0.0;0;2;-9;1;2;0;399000;295000;104000
-10.0;18.0;2.0;1;0;0;3;-2;0;399000;349900;49100
48.0;42.0;0.0;0;1;11;0;0;0;399000;339000;60000
16.0;-139.0;-1.0;1;0;7;2;0;0;399000;299000;100000
10.23;23.23;1.0;0;1;-4;0;2;-50;399000;590000;-191000
2.23;131.23;0.0;1;0;-3;0;2;-50;399000;395000;4000
15.23;-9.77;-1.0;0;0;7;2;0;-50;399000;270000;129000
4.03;48.0;-2.0;0;0;-4;1;0;0;399000;499000;-100000
34.03;-2.0;0.0;0;0;2;-2;0;0;399000;495000;-96000
4.03;48.0;-2.0;1;0;-4;1;0;0;399000;549000;-150000
-2.0;90.0;2.0;1;1;4;-4;0;0;399000;499000;-100000
6.0;-12.0;1.0;1;0;3;0;0;-100;399000;350000;49000
-38.0;33.0;0.0;1;0;5;0;0;50;399000;269000;130000
0.81;3907.0;1.0;0;0;0;1;0;0;399000;245000;154000
16.15;4204.0;0.0;1;0;0;0;0;50;399000;245000;154000
21.79;4041.0;1.0;1;-1;-1;0;0;0;399000;325000;74000
3.0;-145.0;0.0;0;0;11;0;0;0;399000;449000;-50000
-56.0;-24.0;-1.0;1;0;-5;-2;0;0;399000;790000;-391000
15.0;-218.0;0.0;0;0;22;2;0;0;399000;449000;-50000
17.68;135.0;0.0;1;-2;5;-1;-2;0;399000;369000;30000
-1.81;-263.0;-1.0;1;-2;-1;0;0;0;399000;278000;121000
-38.57;-87.0;0.0;0;-2;5;-1;0;-50;399000;398000;1000
0.0;0.0;0.0;0;0;0;0;0;0;399000;399000;0
9.0;1544.0;-4.0;0;-2;16;0;0;0;399000;349000;50000
30.0;1545.0;0.0;0;-2;-21;-2;0;0;399000;640000;-241000
0.0;0.0;0.0;0;0;0;0;0;0;399000;399000;0
-14.36;-57.0;-3.0;0;0;-2;-1;0;50;399000;579000;-180000
-3.07;41.0;-4.0;0;-1;-10;1;0;50;399000;375000;24000
-15.0;2.0;-2.0;0;0;-1;0;-3;0;399000;299000;100000
20.0;68.0;0.0;0;1;-8;1;0;0;399000;299900;99100
40.0;-1.0;0.0;0;0;3;-2;-1;0;399000;298000;101000
0.0;0.0;0.0;0;0;0;0;0;0;399000;399000;0
5.0;40.0;0.0;0;2;-7;-1;0;0;399000;399000;0
-9.0;-11.0;-1.5;0;0;7;-1;0;0;399000;385000;14000
1.0;24.0;0.0;0;0;-5;0;0;50;399000;389000;10000
3.0;132.0;0.0;0;0;-4;-1;0;0;399000;444000;-45000
7.0;-122.0;0.0;0;0;-7;-2;0;0;399000;525000;-126000
-10.65;37.0;-1.0;1;0;1;2;-1;0;399000;299900;99100
0.0;19.0;0.0;1;0;-16;2;-1;0;399000;559000;-160000
21.0;31.0;0.0;1;0;5;1;-3;0;399000;269000;130000
0.0;0.0;0.0;0;0;0;0;0;0;399000;449000;-50000
19.5;-24.0;1.0;0;1;7;1;-3;0;399000;199000;200000
0.5;79.0;2.0;0;0;20;1;-1;0;399000;168000;231000
0.0;0.0;0.0;0;0;0;0;0;0;399000;399000;0
0.0;0.0;0.0;0;0;0;0;0;0;399000;399000;0
11.0;-216.0;0.0;0;0;-41;1;0;0;399000;298000;101000
0.0;0.0;0.0;0;0;0;0;0;0;399000;399000;0
2.0;0.0;0.0;0;0;-8;0;0;100;399000;380000;19000
-18.0;24.0;-1.0;0;0;-3;0;0;50;399000;309000;90000
9.0;-42.0;0.0;0;2;4;0;0;0;399000;369000;30000
19.0;59.0;0.0;0;0;12;0;0;0;399000;459000;-60000
19.0;129.0;0.0;0;1;0;1;0;0;399000;355000;44000
611.19;52.99;10.0;0;2;-97;-3;0;0;399000;285000;114000
611.2;53.0;10.0;0;2;-97;-3;0;0;399000;285000;114000
370.0;330.0;0.0;0;0;10;-4;0;-50;399000;329000;70000
7.0;-95.0;-0.5;0;0;-2;0;-2;0;399000;540000;-141000
-13.0;-95.0;-1.0;0;0;-2;0;-2;0;399000;620000;-221000
6.24;-10.0;3.0;0;0;-10;-2;0;-50;399000;689000;-290000
-4.0;26.0;0.0;1;1;-25;0;0;50;399000;438000;-39000
-11.0;-326.0;0.0;0;0;-8;-2;0;0;399000;349000;50000
19.0;252.0;0.0;0;0;-12;1;1;0;399000;439000;-40000
0.0;0.0;0.0;0;0;0;0;0;0;399000;399000;0
-11.0;81.0;0.0;0;0;-5;-1;0;0;399000;519000;-120000
-1.0;74.0;0.0;0;0;21;3;-2;0;399000;340000;59000
0.0;0.0;0.0;0;0;0;0;0;0;399000;439000;-40000
-0.28;-0.28;0.0;0;0;0;0;0;0;399000;439000;-40000
55.0;200.0;1.0;0;2;3;0;0;0;399000;469000;-70000
-8.0;1282.0;-1.0;0;2;14;3;0;0;399000;649000;-250000
30.0;976.0;2.0;0;0;-1;2;0;0;399000;665000;-266000
-10.0;1611.0;-1.0;1;0;8;1;0;-50;399000;824000;-425000
0.0;0.0;0.0;0;0;0;0;0;0;399000;399000;0
-11.0;81.0;0.0;0;0;-5;-1;0;0;399000;519000;-120000
-1.0;74.0;0.0;0;0;21;3;-2;0;399000;340000;59000
0.0;0.0;0.0;0;0;0;0;0;0;399000;399000;0
0.0;0.0;0.0;0;0;0;0;0;0;399000;399000;0
11.0;-216.0;0.0;0;0;-41;1;0;0;399000;298000;101000
-1.22;78.0;1.0;1;0;-30;0;0;0;399000;490000;-91000
-9.22;43.0;0.0;0;1;8;-1;1;100;399000;595000;-196000
-4.22;133.0;1.0;1;1;8;1;0;50;399000;299000;100000
5.0;-75.0;1.0;0;0;19;1;0;0;399500;349000;50500
-25.0;-83.0;-1.0;0;0;7;3;0;0;399500;539000;-139500
-27.0;87.0;-1.0;1;1;-5;3;0;0;399500;495000;-95500
-10.0;-65.0;0.0;0;0;-4;0;0;-50;399900;309000;90900
-10.0;-10.0;-2.0;1;0;-3;2;0;0;399900;190000;209900
30.0;27.0;0.0;0;0;-6;1;-2;0;399900;249000;150900
18.71;-5.0;-4.0;0;0;6;1;0;50;400000;489000;-89000
4.98;-311.0;1.0;0;0;0;-1;0;0;400000;299000;101000
43.0;213.0;0.0;0;0;-2;-1;0;0;400000;459000;-59000
-12.24;97.0;-1.0;1;0;7;4;0;150;400000;278000;122000
-43.06;-134.0;0.0;0;0;14;4;0;100;400000;469000;-69000
-284.0;77.0;-5.0;1;0;9;-1;0;0;400000;580000;-180000
0.0;0.0;0.0;0;0;0;0;0;0;401281;401281;0
0.0;0.0;0.0;0;0;0;0;0;0;401281;401281;0
18.0;6.0;-2.0;0;0;-12;-1;1;0;401281;309000;92281
0.0;0.0;0.0;0;0;0;0;0;0;401281;401281;0
0.0;0.0;0.0;0;0;0;0;0;0;401281;401281;0
18.0;6.0;-2.0;0;0;-12;-1;1;0;401281;309000;92281
0.0;0.0;0.0;0;0;0;0;0;0;401281;401281;0
0.0;0.0;0.0;0;0;0;0;0;0;401281;401281;0
18.0;6.0;-2.0;0;0;-12;-1;1;0;401281;309000;92281
-32.73;-70.28;0.0;0;0;-2;2;0;0;403000;495000;-92000
7.55;0.0;1.0;1;-2;4;0;0;-50;403000;495000;-92000
17.55;-21.0;0.0;1;-1;1;2;0;-50;403000;550000;-147000
0.0;0.0;0.0;0;0;0;0;0;0;409000;369000;40000
-4.0;-64.0;0.0;0;-1;11;0;0;0;409000;369000;40000
-11.0;-45.0;-2.0;0;-1;-3;0;0;0;409000;338000;71000
12.76;-8.0;0.0;0;0;4;5;0;0;409000;367000;42000
12.76;105.0;0.0;0;0;1;6;0;-50;409000;295000;114000
6.76;23.0;0.0;0;0;7;6;0;100;409000;429000;-20000
0.0;0.0;0.0;0;0;0;0;0;0;410000;410000;0
3.0;28.0;0.0;0;-2;-3;1;2;-50;410000;330000;80000
-15.0;48.0;0.0;0;-2;-6;1;2;0;410000;295000;115000
-21.0;92.0;-1.0;0;-2;-2;-2;0;0;410000;469900;-59900
5.0;-1.0;1.0;0;0;-11;3;0;-50;410000;595000;-185000
-1.0;-36.0;2.0;0;-1;1;0;0;-100;410000;480000;-70000
0.0;0.0;0.0;0;0;0;0;0;0;410000;410000;0
3.0;28.0;0.0;0;-2;-3;1;2;-50;410000;330000;80000
-15.0;48.0;0.0;0;-2;-6;1;2;0;410000;295000;115000
2.0;-29.0;-1.0;0;0;1;0;1;-100;410000;549000;-139000
10.0;21.0;-1.0;0;0;-4;-3;-2;100;410000;440000;-30000
26.0;146.0;0.0;0;0;0;0;0;100;410000;599000;-189000
5.0;51.0;0.0;0;0;-9;-2;0;0;410000;280000;130000
-10.0;-18.0;1.0;1;-1;-13;0;0;0;410000;350000;60000
-10.0;-18.0;1.0;1;-1;-13;0;0;0;410000;339000;71000
5.0;42.0;0.0;0;0;6;1;2;0;414500;320000;94500
3.0;56.0;0.0;0;-1;7;0;2;0;414500;333000;81500
-5.0;-127.0;0.0;1;0;-1;1;2;0;414500;275000;139500
-19.0;208.0;-1.0;0;0;6;4;0;0;414500;245000;169500
20.0;91.0;0.0;0;1;21;3;0;50;414500;279000;135500
-3.0;37.0;1.0;0;-1;26;2;0;-100;414500;419000;-4500
8.19;264.99;0.0;0;2;-3;1;0;-100;415000;285000;130000
8.2;265.0;0.0;0;2;-3;1;0;-100;415000;285000;130000
-105.16;-28.0;-1.0;0;2;-2;-1;0;-50;415000;620000;-205000
-6.0;23.0;1.0;0;-1;2;3;-1;0;415000;340000;75000
-16.0;96.0;0.0;0;-1;10;1;-1;0;415000;379000;36000
-11.0;-11.0;1.0;0;1;-6;1;-1;-50;415000;479000;-64000
-1.44;-36.0;-2.0;1;0;6;0;0;100;415000;350000;65000
45.56;5.0;-1.0;0;0;-5;1;0;-50;415000;400000;15000
64.27;0.0;-5.0;0;0;1;2;0;0;415000;489000;-74000
-9.0;-7.0;0.0;0;-1;0;6;0;-50;415000;269000;146000
-7.0;100.0;2.0;0;0;7;0;0;0;415000;429000;-14000
5.44;-10.0;2.0;0;0;-1;5;0;-50;415000;498000;-83000
-0.98;-15.0;-1.0;0;0;-3;-1;0;-50;415000;292000;123000
-22.32;-143.0;0.0;0;0;-1;-2;0;0;415000;365000;50000
-8.32;9.0;-1.0;0;1;-7;-2;0;-50;415000;279000;136000
7.0;-49.0;-0.5;0;0;2;1;0;100;415000;475000;-60000
7.0;-142.0;-1.0;0;0;11;1;1;0;415000;349000;66000
-14.35;-136.0;-1.0;0;0;10;0;0;-50;415000;498000;-83000
-12.42;1.0;0.0;0;-1;-5;0;0;-50;415000;299000;116000
-1.42;-65.0;-2.0;0;0;0;1;0;50;415000;345000;70000
32.58;74.0;0.0;0;0;3;2;0;0;415000;410000;5000
-22.0;2.0;0.0;0;0;-2;0;0;0;417000;299000;118000
-2.44;19.0;-1.0;0;-1;-7;1;1;0;417000;310000;107000
-6.0;35.0;-1.0;0;0;-10;-1;0;0;417000;399000;18000
-3.0;3927.0;0.0;0;0;-2;-4;0;50;419000;699000;-280000
25.91;4258.0;1.0;0;-1;-2;2;0;50;419000;120000;299000
39.0;2569.0;-1.0;0;-2;14;0;0;0;419000;380000;39000
110.0;-14.0;2.0;1;0;37;1;0;0;419000;435000;-16000
2.0;1815.0;-2.0;1;-1;20;-1;2;0;419000;450000;-31000
140.0;-83.0;-3.0;0;-1;-15;1;0;100;419000;240000;179000
6.7;-193.0;0.0;1;1;0;-2;0;0;419000;469000;-50000
-18.3;30.0;0.0;1;-1;-2;-3;0;-50;419000;309500;109500
29.7;12.0;0.0;1;-1;9;1;0;50;419000;270000;149000
164755.0;2.0;0.0;0;-1;-8;1;0;0;419000;285000;134000
164884.0;-18.0;2.0;0;0;-7;0;-2;0;419000;295000;124000
164884.0;-18.0;2.0;0;0;-7;0;-2;0;419000;349000;70000
-18.0;78.0;0.0;0;0;6;0;0;0;419000;399000;20000
-14.44;62.0;0.0;0;-1;9;2;1;0;419000;310000;109000
-12.0;43.0;1.0;0;0;16;1;0;0;419000;417000;2000
-8.06;-82.0;-1.0;0;-2;-1;-1;0;0;419000;449000;-30000
4.0;-232.0;0.0;0;0;-9;0;1;-50;419000;449500;-30500
-16.0;-279.0;-1.0;1;0;9;1;0;0;419000;319000;100000
0.0;31.0;0.0;0;-2;1;1;-1;-50;419000;320000;99000
0.0;31.0;0.0;0;-2;1;1;-1;-50;419000;320000;99000
-10.0;53.0;-1.0;1;0;-1;1;0;0;419000;299900;119100
5.49;61.0;1.0;1;0;-2;0;-1;0;419000;398500;20500
4.0;-66.0;1.0;0;0;-15;-2;-1;0;419000;480000;-61000
-26.0;115.0;1.0;1;0;-1;0;-1;0;419000;469000;-50000
-1.0;10.0;0.0;0;0;-9;1;0;-100;419000;380000;39000
8.32;29.0;0.0;0;0;-26;5;0;0;419000;415000;4000
-5.0;127.0;-2.0;1;0;-4;4;0;0;419000;499000;-80000
2.0;-90.0;0.0;0;2;1;1;0;0;419000;449000;-30000
2.0;-90.0;0.0;0;2;1;1;0;0;419000;449000;-30000
6.0;-172.0;-1.0;0;0;-1;0;0;-50;419000;319000;100000
-1.61;-92.0;0.0;0;1;5;-1;-3;0;419000;265000;154000
0.08;65.0;1.0;0;0;-3;1;-1;50;419000;359000;60000
3.08;194.0;0.0;0;0;-12;-1;-1;0;419000;359000;60000
-28.95;-109.0;0.0;0;0;-12;-1;0;50;419000;525000;-106000
-14.49;-45.0;0.0;0;2;-59;0;0;50;419000;389000;30000
-26.0;-33.0;-0.5;0;2;-45;-1;1;-50;419000;495000;-76000
2.87;8.0;0.0;0;0;-44;-2;0;0;419000;265000;154000
7.0;61.0;0.0;0;0;-49;0;0;0;419000;389000;30000
18.05;8.0;0.0;0;0;-44;-2;0;0;419000;274000;145000
7.0;68.0;0.0;0;1;-1;0;0;100;419000;470000;-51000
-8.0;41.0;-1.0;1;1;8;1;0;-50;419000;429000;-10000
-8.0;41.0;-1.0;1;1;8;1;0;-50;419000;429000;-10000
0.0;0.0;0.0;0;0;0;0;0;0;419000;419000;0
0.0;0.0;0.0;0;0;0;0;0;0;419000;449000;-30000
0.0;17855.0;-1.0;0;0;1;2;0;0;419000;375000;44000
0.0;0.0;0.0;0;0;0;0;0;0;419000;449000;-30000
0.0;0.0;0.0;0;0;0;0;0;0;419000;419000;0
0.0;17855.0;-1.0;0;0;1;2;0;0;419000;375000;44000
0.0;0.0;0.0;0;0;0;0;0;0;419000;439000;-20000
16.0;18.0;-3.0;0;0;11;-1;0;-50;419000;240000;179000
-65.85;26.0;-3.0;0;2;-4;0;0;0;419000;349000;70000
47.0;-1.0;6.0;1;0;-23;4;0;0;419000;384500;34500
-11.0;1207.0;3.0;0;0;0;4;0;0;419000;325000;94000
-13.03;14.97;2.0;0;2;23;4;-2;-150;419000;299000;120000
-2.0;337.0;0.0;0;0;-11;0;0;50;420000;225000;195000
-36.27;114.0;-1.0;1;0;24;0;0;0;420000;475000;-55000
-36.27;114.0;-1.0;1;0;24;0;0;0;420000;350000;70000
0.0;-1.0;0.0;0;0;9;5;-2;100;420000;450000;-30000
-5.0;-41.0;0.0;0;0;-15;0;0;100;420000;515000;-95000
-7.0;55.0;0.0;0;-2;8;5;0;100;420000;579000;-159000
64.0;13535.0;-1.0;0;1;3;0;-1;0;420000;375000;45000
40.0;13539.0;-3.0;0;0;10;1;-1;0;420000;287000;133000
80.0;49.0;-1.0;0;1;5;-1;-3;-200;420000;425000;-5000
-8.74;156.0;-1.5;0;2;-3;1;0;0;420000;339000;81000
32.36;63.0;-0.5;0;1;2;0;0;-50;420000;345000;75000
12.0;113.0;0.5;1;2;-4;1;0;50;420000;380000;40000
