wohnflaeche;grundstueckflaeche;zimmer;category;basement;year;efficiency_rating;condition;price;id;plz;street;city;district;kontextlabel;kontextWert
96.0;865.0;4.0;einfamilienhaus;1;1958;3;0;195000;86378554;26802;Straße nicht freigegeben;Moormerland;Tergast;6;2100
100.0;1393.0;5.0;einfamilienhaus;1;1954;0;3;195000;16884174;26835;Straße nicht freigegeben;HeselHasselt;;1;2000
175.0;1350.0;4.0;mehrfamilienhaus;2;1885;1;3;195000;46890939;29556;Straße nicht freigegeben;Suderburg;;0;2000
123.03;866.03;5.0;einfamilienhaus;2;1964;1;1;196000;97507809;31073;Straße nicht freigegeben;Delligsen;Grünenplan;5;1400
217.0;886.0;5.0;einfamilienhaus;2;1962;1;3;196000;26892260;31789;Straße nicht freigegeben;Hameln;Tündern;10;1950
151.0;2004.0;6.0;einfamilienhaus;1;1965;1;3;196000;48120084;29562;Straße nicht freigegeben;Suhlendorf;Batensen;0;2050
90.0;985.0;4.0;einfamilienhaus;2;1938;4;1;197000;15925231;26441;Straße nicht freigegeben;Jever;;9;2100
94.15;374.15;4.0;doppelhaushälfte;2;1983;2;1;198000;92751248;29649;Straße nicht freigegeben;Wietzendorf;;1;2250
102.0;280.0;4.0;doppelhaushälfte;2;1983;2;1;198000;44092409;29649;Straße nicht freigegeben;Wietzendorf;;1;2250
139.0;4626.0;7.0;einfamilienhaus;0;1800;0;3;198000;29284509;27612;Straße nicht freigegeben;Loxstedt;Büttel;6;1900
185.0;609.0;7.0;einfamilienhaus;1;1850;2;3;198000;59394523;38162;Straße nicht freigegeben;CremlingenAbbenrode;;6;1850
79.0;1450.0;3.0;bungalow;0;1981;3;1;198000;23849122;29386;Straße nicht freigegeben;Dedelstorf;Langwedel;0;1850
192.17;1898.0;8.0;einfamilienhaus;0;1900;2;1;198000;43643647;37520;Straße nicht freigegeben;OsterodeamHarz;Freiheit;5;1150
160.09;9631.09;6.0;einfamilienhaus;0;1920;1;3;198000;23054396;29468;Straße nicht freigegeben;Bergen;DummeWöhningen;0;1150
160.23;9631.23;6.0;einfamilienhaus;0;1920;1;3;198000;77396626;29468;Straße nicht freigegeben;Bergen;DummeWöhningen;0;1150
185.0;609.0;7.0;einfamilienhaus;1;1850;2;3;198000;40042658;38162;Straße nicht freigegeben;CremlingenAbbenrode;;6;1850
134.0;414.0;4.5;doppelhaushälfte;0;1949;4;3;198000;51841953;49413;Straße nicht freigegeben;Dinklage;;6;1950
107.0;447.0;4.0;einfamilienhaus;0;1979;3;1;198000;69303666;26419;Straße nicht freigegeben;Schortens;Accum;9;2050
192.46;1898.29;8.0;einfamilienhaus;0;1900;2;1;198000;50070029;37520;Straße nicht freigegeben;OsterodeamHarz;Freiheit;5;1150
82.0;527.0;6.0;doppelhaushälfte;2;1936;0;1;199000;75813861;38300;Straße nicht freigegeben;Wolfenbüttel;Wendessen;10;2650
140.0;475.0;6.0;einfamilienhaus;1;1953;0;3;199000;29481464;26871;Straße nicht freigegeben;Papenburg;Aschendorf;9;2300
80.0;378.0;3.0;doppelhaushälfte;2;1967;1;0;199000;33041516;31061;Straße nicht freigegeben;Alfeld;Leine;9;1400
136.0;1808.0;6.0;einfamilienhaus;1;2003;1;3;199000;25615403;27449;Straße nicht freigegeben;Kutenholz;;1;2200
113.0;408.0;5.0;doppelhaushälfte;2;1981;3;1;199000;90898522;28857;Straße nicht freigegeben;Syke;Gessel;6;2750
115.0;794.0;5.0;mehrfamilienhaus;2;1964;0;1;199000;65128452;29386;Straße nicht freigegeben;Hankensbüttel;;0;1850
133.0;451.0;6.0;mehrfamilienhaus;2;1952;2;1;199000;75946709;27753;Straße nicht freigegeben;DelmenhorstDeichhorst;;10;2650
230.0;960.0;8.0;einfamilienhaus;1;1964;0;1;199000;61947081;29378;Straße nicht freigegeben;Wittingen;Schneflingen;0;1500
236.17;1034.17;8.0;einfamilienhaus;2;1914;3;1;199000;78438317;31867;Straße nicht freigegeben;Pohle;;2;2650
90.0;546.0;3.0;doppelhaushälfte;2;1984;4;1;199000;77917606;27252;Straße nicht freigegeben;Schwaförden;;1;1700
120.0;530.0;5.0;einfamilienhaus;2;1957;0;3;199000;27422304;31559;Straße nicht freigegeben;Hohnhorst;Rehren A. R.;6;2400
197.0;558.0;5.0;einfamilienhaus;0;1957;2;1;199000;62730165;31600;Straße nicht freigegeben;Uchte;Höfen;1;1150
154.0;670.0;5.0;einfamilienhaus;2;1962;0;1;199000;59778062;38364;Straße nicht freigegeben;Schöningen;;9;1150
240.0;1509.0;11.0;einfamilienhaus;1;1900;0;3;199000;50212601;38465;Straße nicht freigegeben;Brome;;1;2350
120.0;1509.0;4.0;bungalow;2;1980;1;3;199000;45538329;27432;Straße nicht freigegeben;Bremervörde;Elm;0;200
136.59;1500.0;6.0;einfamilienhaus;2;1990;0;1;199000;92672319;49744;Straße nicht freigegeben;GeesteGroßHesepe;;1;2000
130.0;439.0;6.0;einfamilienhaus;2;1930;1;1;199000;86069007;37191;Straße nicht freigegeben;KatlenburgLindau;;1;1650
134.74;520.0;4.0;doppelhaushälfte;2;1889;2;1;199000;44796414;31582;Straße nicht freigegeben;NienburgWeser;;9;2100
131.0;1577.0;6.0;einfamilienhaus;2;1960;3;3;199000;57244922;29303;Straße nicht freigegeben;Bergen;Sülze;1;1850
130.0;737.0;6.0;einfamilienhaus;0;1973;1;3;199000;31598062;26553;Straße nicht freigegeben;DornumWesteraccumersiel;;0;2400
130.0;932.0;4.0;einfamilienhaus;1;1963;1;1;199000;54922122;26340;Straße nicht freigegeben;Zetel;;5;1650
108.0;691.0;4.0;einfamilienhaus;0;1975;0;1;199000;25476184;26844;Straße nicht freigegeben;Jemgum;;1;1900
110.0;1011.0;5.0;einfamilienhaus;1;1963;1;0;199000;58745470;26892;Straße nicht freigegeben;Lehe;;1;2100
117.0;1126.0;5.0;einfamilienhaus;1;1936;1;3;199000;65475077;26919;Straße nicht freigegeben;Brake;;9;1950
109.0;1912.0;4.0;einfamilienhaus;1;1981;0;3;199000;70410380;27449;Straße nicht freigegeben;Kutenholz;;1;2200
82.04;527.04;6.0;doppelhaushälfte;2;1936;0;1;199000;12307766;38300;Straße nicht freigegeben;Wolfenbüttel;Wendessen;10;2650
236.02;1034.02;8.0;einfamilienhaus;2;1914;3;1;199000;73377667;31867;Straße nicht freigegeben;Pohle;;2;2650
172.0;1133.0;6.0;einfamilienhaus;1;1900;0;1;199000;53797962;37154;Straße nicht freigegeben;Northeim;Schnedinghausen;6;1800
127.37;520.0;4.0;doppelhaushälfte;2;2004;3;2;199000;49094797;31582;Straße nicht freigegeben;Nienburg;Weser;9;2100
85.0;750.0;4.0;doppelhaushälfte;1;1952;0;1;199000;63011836;26871;Straße nicht freigegeben;Papenburg;;9;2300
180.0;1061.0;6.0;einfamilienhaus;0;1920;2;1;199000;36454021;21769;Straße nicht freigegeben;Lamstedt;;0;2150
90.0;3707.0;6.0;einfamilienhaus;1;1964;1;1;199000;93778576;26802;Straße nicht freigegeben;MoormerlandJheringsfehn;;6;2100
127.0;1191.0;5.0;einfamilienhaus;1;1982;3;3;199000;64315101;26892;Straße nicht freigegeben;Kluse;;1;2100
115.0;802.0;5.0;einfamilienhaus;2;1964;3;3;199000;45950076;27478;Straße nicht freigegeben;CuxhavenAltenwalde;;5;2550
150.0;818.0;6.0;mehrfamilienhaus;2;1935;0;3;199000;67694197;27607;Straße nicht freigegeben;Langen;;1;2200
125.0;1875.0;4.0;einfamilienhaus;1;1934;3;1;199000;53540415;29478;Straße nicht freigegeben;Höhbeck;Vietze;0;750
197.17;558.17;5.0;einfamilienhaus;0;1957;2;1;199000;75673864;31600;Straße nicht freigegeben;Uchte;Höfen;1;1150
241.0;592.0;13.0;mehrfamilienhaus;1;1910;2;3;199000;97441704;38723;Straße nicht freigegeben;Seesen;;6;1250
96.0;844.0;5.0;einfamilienhaus;1;1967;1;1;199800;44106333;26802;Straße nicht freigegeben;Moormerland;Boekzetelerfehn;6;2100
95.76;696.0;4.0;einfamilienhaus;2;1962;0;3;199900;40284136;38229;Straße nicht freigegeben;SalzgitterEngerode;;10;2100
168.6;522.0;6.0;einfamilienhaus;1;1890;3;1;199900;11313166;26736;Straße nicht freigegeben;KrummhörnFreepsum;;1;2000
248.16;982.0;12.0;mehrfamilienhaus;2;1928;5;1;200000;52972584;37197;Straße nicht freigegeben;HattorfamHarz;;5;1150
84.9;1597.0;3.5;einfamilienhaus;2;1968;0;3;200000;77104617;21398;Straße nicht freigegeben;Neetze;;2;3200
165.0;1031.0;6.0;einfamilienhaus;2;1960;3;3;205500;37307741;31061;Straße nicht freigegeben;AlfeldLeine;;9;1400
151.0;2004.0;6.0;einfamilienhaus;1;1965;1;3;206000;89076548;29562;Straße nicht freigegeben;Suhlendorf;Batensen;0;2050
205.44;1517.0;6.0;doppelhaushälfte;1;1922;1;0;207500;92158100;26389;Straße nicht freigegeben;Wilhelmshaven;Neuende;9;2150
85.0;750.0;4.0;doppelhaushälfte;1;1952;0;1;209000;78112816;26871;Straße nicht freigegeben;Papenburg;;9;2300
180.0;2030.0;9.0;einfamilienhaus;1;1960;2;3;209000;94747659;49740;Straße nicht freigegeben;Haselünne;Lahre;5;2750
166.0;1000.0;5.0;einfamilienhaus;1;1967;2;3;209000;30184691;26607;Straße nicht freigegeben;Aurich;;5;2400
180.0;339.0;9.0;mehrfamilienhaus;2;1960;0;1;209000;46681057;37412;Straße nicht freigegeben;HerzbergamHarz;;5;1300
153.07;1400.0;7.0;einfamilienhaus;1;1996;0;3;209000;79852190;27616;Straße nicht freigegeben;Lunestedt;;1;1950
200.0;962.0;10.0;einfamilienhaus;2;1938;3;3;210000;82318156;38642;Straße nicht freigegeben;GoslarOker;;9;2000
108.0;434.0;4.0;einfamilienhaus;1;1926;0;1;210000;75920352;26419;Straße nicht freigegeben;Schortens;Heidmühle;9;2050
132.0;1478.0;8.0;einfamilienhaus;2;1974;0;1;210000;38903169;29490;Straße nicht freigegeben;NeuDarchau;;0;2050
122.0;1011.0;6.0;einfamilienhaus;1;1952;0;3;210000;62142322;27211;Straße nicht freigegeben;Bassum;;5;2250
108.0;721.0;6.0;einfamilienhaus;2;1956;2;3;210000;16228730;27432;Straße nicht freigegeben;Bremervörde;;0;200
130.0;5000.0;4.0;einfamilienhaus;2;1955;0;0;210000;33287544;37181;Straße nicht freigegeben;Hardegsen;Lichtenborn;1;2300
150.0;1042.0;6.0;einfamilienhaus;1;1961;0;1;210000;97944819;26553;Straße nicht freigegeben;Dornum;Westeraccum;0;2400
120.65;519.0;6.0;einfamilienhaus;2;1957;0;1;210000;36663680;29664;Straße nicht freigegeben;Walsrode;;1;2150
120.0;1200.0;4.0;einfamilienhaus;2;1938;0;3;210000;99744951;27251;Straße nicht freigegeben;Neuenkirchen;;1;2200
134.74;520.0;4.0;doppelhaushälfte;2;1889;2;1;213000;72190498;31582;Straße nicht freigegeben;NienburgWeser;;9;2100
193.0;869.0;7.0;mehrfamilienhaus;2;1974;1;1;215000;29046572;31860;Straße nicht freigegeben;Emmerthal;Hämelschenburg;1;1200
102.8;1289.0;4.0;einfamilienhaus;2;1965;0;1;215000;95142742;27632;Straße nicht freigegeben;WursterNordseeküste;Dorum;0;2350
297.78;955.0;8.0;einfamilienhaus;2;1911;0;3;215000;56978040;31787;Straße nicht freigegeben;Hameln;Holtensen;10;1950
140.0;3695.0;4.0;einfamilienhaus;0;1942;0;1;215000;33433367;26629;Straße nicht freigegeben;GroßefehnStrackholt;;1;2350
168.0;939.0;8.0;einfamilienhaus;1;1963;0;1;215000;55261396;26345;Straße nicht freigegeben;Bockhorn;Osterforde;5;2050
230.0;300.0;8.0;mehrfamilienhaus;2;1957;0;1;217000;76434007;38350;Straße nicht freigegeben;Helmstedt;;10;1900
230.0;284.0;8.0;mehrfamilienhaus;2;1957;0;1;217000;50521869;38350;Straße nicht freigegeben;Helmstedt;;10;1900
184.36;629.0;7.0;einfamilienhaus;1;1908;1;1;218000;77629147;26419;Straße nicht freigegeben;Schortens;Roffhausen;9;2050
115.88;366.0;5.0;einfamilienhaus;1;1954;0;3;218000;55508022;26180;Straße nicht freigegeben;Rastede;Südende II;6;2700
114.0;714.0;6.0;einfamilienhaus;2;1953;1;1;219000;63901745;37603;Straße nicht freigegeben;Holzminden;;5;1850
190.0;804.0;5.0;mehrfamilienhaus;2;1905;1;1;219000;96218669;37441;Straße nicht freigegeben;BadSachsa;;5;1000
343.0;1255.0;12.0;mehrfamilienhaus;2;1920;4;1;219000;72707136;21732;Straße nicht freigegeben;KrummendeichStellenfleth;;0;2250
113.0;1400.0;4.0;einfamilienhaus;2;1978;5;1;219000;39114963;29499;Straße nicht freigegeben;Zernien;Timmeitz;0;2500
256.0;625.0;11.0;mehrfamilienhaus;1;1902;0;1;219000;91903867;37627;Straße nicht freigegeben;Lenne;;1;1000
123.81;700.0;5.0;einfamilienhaus;0;2010;5;1;219000;72684902;31626;Straße nicht freigegeben;Haßbergen;;1;1800
110.0;580.0;4.0;einfamilienhaus;1;1960;0;0;219000;59506558;48529;Straße nicht freigegeben;Nordhorn;;6;2300
107.0;443.0;5.0;einfamilienhaus;0;1946;3;1;219000;29261609;26725;Straße nicht freigegeben;Emden;Borssum/Hilmarsum;9;2150
71.0;947.0;4.0;einfamilienhaus;1;1961;3;1;219000;98680102;26409;Straße nicht freigegeben;WittmundBlersum;;5;2150
169.0;2609.0;6.0;einfamilienhaus;2;1996;0;3;219000;69768166;37181;Straße nicht freigegeben;Hardegsen;Trögen;1;2300
87.0;913.0;4.0;doppelhaushälfte;2;1950;1;1;219000;57468713;29229;Straße nicht freigegeben;Celle;Vorwerk;6;2350
116.0;160.0;5.0;einfamilienhaus;0;1870;1;1;219000;66102528;26553;Straße nicht freigegeben;Dornum;Nesse;0;2400
108.41;1035.0;5.0;einfamilienhaus;1;2004;0;1;219000;98404719;26197;Straße nicht freigegeben;GroßenknetenHuntlosen;;2;2850
123.81;700.0;5.0;einfamilienhaus;0;2010;5;1;219000;73041885;31626;Straße nicht freigegeben;Haßbergen;;1;1800
150.0;876.0;5.0;bungalow;1;1959;1;3;219000;83394108;31707;Straße nicht freigegeben;BadEilsen;;10;1950
131.0;1296.0;3.0;einfamilienhaus;0;1961;0;3;220000;37785050;27729;Straße nicht freigegeben;Hambergen;Heilsdorf;1;2050
124.0;1015.0;5.0;einfamilienhaus;2;1960;2;1;220000;80414716;26826;Straße nicht freigegeben;Weener;Stapelmoor;5;1700
70.0;63.0;3.0;einfamilienhaus;0;2021;0;0;220000;60471728;21762;Straße nicht freigegeben;Otterndorf;;0;2400
100.0;683.0;6.0;einfamilienhaus;2;1938;0;3;220000;50203548;49191;Straße nicht freigegeben;Belm;;6;2300
133.0;1179.0;5.0;doppelhaushälfte;2;1955;2;3;220000;74246080;49828;Straße nicht freigegeben;Neuenhaus;;1;1950
108.0;591.0;4.0;bungalow;2;1971;1;3;220000;47018382;27330;Straße nicht freigegeben;Asendorf;;1;1500
229.0;670.0;8.0;mehrfamilienhaus;2;1790;1;1;220000;88643324;38547;Straße nicht freigegeben;Calberlah;Wettmershagen;6;3100
209.0;710.0;6.0;mehrfamilienhaus;1;1951;0;3;224900;69365816;27336;Straße nicht freigegeben;Rethem;;1;1850
95.0;666.0;5.0;einfamilienhaus;1;1962;2;1;225000;55828052;26723;Straße nicht freigegeben;EmdenTwixlum;;9;2150
141.0;1364.0;6.0;einfamilienhaus;2;1907;0;3;225000;14938981;31848;Straße nicht freigegeben;BadMünder;Eimbeckhausen;6;1750
123.0;852.0;6.0;einfamilienhaus;1;1964;0;1;225000;23488516;49740;Straße nicht freigegeben;Haselünne;;5;2750
150.0;1944.0;5.0;einfamilienhaus;2;1931;0;1;225000;37864851;26831;Straße nicht freigegeben;Bunde;Bunderhammrich;1;1650
123.0;490.0;5.0;doppelhaushälfte;2;1928;1;3;225000;32612500;26725;Straße nicht freigegeben;Emden;Herrentor;9;2150
77.0;1177.0;2.0;einfamilienhaus;0;1864;1;0;225000;32605358;26409;Straße nicht freigegeben;WittmundButtforde;;5;2150
97.8;501.0;4.0;doppelhaushälfte;0;1993;2;3;225000;83403943;26676;Straße nicht freigegeben;Barßel;;1;2200
172.0;1133.0;6.0;einfamilienhaus;1;1900;0;1;225000;52807035;37154;Straße nicht freigegeben;Northeim;Schnedinghausen;6;1800
100.0;660.0;5.0;einfamilienhaus;2;1950;0;3;225000;31164540;30989;Straße nicht freigegeben;Gehrden;;10;3550
195.49;1000.0;8.0;einfamilienhaus;2;1938;1;1;225000;91113291;31655;Straße nicht freigegeben;Stadthagen;;10;1950
120.29;755.29;4.0;einfamilienhaus;2;1967;3;1;228000;83865684;29348;Straße nicht freigegeben;Eschede;;1;1800
120.08;755.08;4.0;einfamilienhaus;2;1967;3;1;228000;39474609;29348;Straße nicht freigegeben;Eschede;;1;1800
120.17;755.17;4.0;einfamilienhaus;2;1967;3;1;228000;19969911;29348;Straße nicht freigegeben;Eschede;;1;1800
181.0;827.0;6.0;einfamilienhaus;1;1964;3;3;229000;97615932;26903;Straße nicht freigegeben;Surwold;Börgerwald;1;1950
203.44;900.0;6.0;mehrfamilienhaus;2;1967;0;1;229000;92395758;49457;Straße nicht freigegeben;Drebber;;1;1300
187.0;519.0;7.0;mehrfamilienhaus;2;1935;2;1;229000;40020770;38700;Straße nicht freigegeben;Braunlage;;1;1500
115.0;1790.0;4.0;einfamilienhaus;1;1957;0;3;229000;95218851;27777;Straße nicht freigegeben;GanderkeseeHengsterholz;;10;2600
124.0;1262.0;6.0;einfamilienhaus;1;1995;0;1;229000;78438775;49584;Straße nicht freigegeben;Fürstenau;;5;2050
130.0;8162.0;7.0;einfamilienhaus;1;1955;0;3;229000;75693903;21745;Straße nicht freigegeben;Hemmoor;Warstade;4;1800
100.0;711.0;3.0;doppelhaushälfte;2;1956;1;1;229000;63702788;26725;Straße nicht freigegeben;Emden;Borssum/Hilmarsum;9;2150
182.98;756.0;7.0;einfamilienhaus;2;1974;1;3;229000;16496220;31582;Straße nicht freigegeben;Nienburg;WeserLangendamm;9;2100
178.0;1414.0;7.0;mehrfamilienhaus;2;1978;2;1;229000;36382817;29565;Straße nicht freigegeben;WriedelBrockhöfe;;1;1650
138.0;855.0;7.0;einfamilienhaus;1;1960;1;3;229000;32762639;27432;Straße nicht freigegeben;Bremervörde;;0;200
110.65;700.0;4.0;einfamilienhaus;2;1972;0;1;229000;34823567;38458;Straße nicht freigegeben;Velpke;;9;2450
170.0;646.0;6.0;einfamilienhaus;2;1973;2;0;229000;97779485;31683;Straße nicht freigegeben;Obernkirchen;;10;2050
104.0;200.0;4.0;doppelhaushälfte;0;2003;4;1;229000;14870149;26871;Straße nicht freigegeben;Papenburg;;9;2300
90.0;599.0;4.0;einfamilienhaus;2;1963;0;1;229000;65663689;26919;Straße nicht freigegeben;Brake;Unterweser;9;1950
115.0;1790.0;4.0;einfamilienhaus;1;1957;0;3;229000;96550248;27777;Straße nicht freigegeben;GanderkeseeHengsterholz;;10;2600
180.0;1061.0;6.0;einfamilienhaus;0;1920;2;1;229500;54059296;21769;Straße nicht freigegeben;Lamstedt;;0;2150
180.0;1061.0;6.0;einfamilienhaus;0;1920;2;1;229500;78102409;21769;Straße nicht freigegeben;Lamstedt;;0;2150
140.0;1995.0;5.0;einfamilienhaus;2;1965;3;0;229500;70996260;29493;Straße nicht freigegeben;Schnackenburg;Kapern;0;1000
140.0;1238.0;5.0;einfamilienhaus;0;1900;3;3;229890;61074815;31840;Straße nicht freigegeben;HessischOldendorf;Rohden;6;1550
97.11;639.0;3.0;einfamilienhaus;0;1950;3;1;229900;26039689;26919;Straße nicht freigegeben;Brake;Unterweser;9;1950
95.76;696.0;4.0;einfamilienhaus;2;1962;0;3;230000;71148321;38229;Straße nicht freigegeben;SalzgitterEngerode;;10;2100
275.0;1470.0;13.0;einfamilienhaus;1;1900;3;1;230000;26472909;29465;Straße nicht freigegeben;Schnega;;0;1100
120.0;5459.0;5.0;einfamilienhaus;1;1964;1;3;230000;86009284;26810;Straße nicht freigegeben;Westoverledingen;Steenfelde;5;2050
130.0;427.0;7.0;mehrfamilienhaus;2;1893;2;1;230000;39795473;38685;Straße nicht freigegeben;LangelsheimLautenthal;;5;2350
160.0;707.0;6.0;mehrfamilienhaus;2;1957;2;1;230000;75678432;31061;Straße nicht freigegeben;Alfeld;;9;1400
100.0;665.0;5.0;einfamilienhaus;2;1938;0;3;230000;17567240;38122;Straße nicht freigegeben;Braunschweig;;11;3250
75.0;1098.0;3.0;einfamilienhaus;0;2020;8;1;230000;60646229;27318;Straße nicht freigegeben;Hilgermissen;;1;2150
157.0;1250.0;8.0;einfamilienhaus;2;1955;2;1;230000;69817891;31637;Straße nicht freigegeben;Rodewald;;1;1600
164.39;1394.0;8.0;einfamilienhaus;1;1970;0;1;230000;54179682;26655;Straße nicht freigegeben;Westerstede;Hollriede;6;2250
103.0;223.0;5.0;doppelhaushälfte;2;1978;4;1;230000;26784307;48529;Straße nicht freigegeben;Nordhorn;;6;2300
241.0;592.0;13.0;mehrfamilienhaus;1;1910;2;3;234500;83776292;38723;Straße nicht freigegeben;Seesen;;6;1250
87.0;913.0;4.0;doppelhaushälfte;2;1950;1;1;235000;68277448;29229;Straße nicht freigegeben;Celle;Vorwerk;6;2350
115.0;696.0;5.0;einfamilienhaus;2;1974;2;1;235000;45879114;26632;Straße nicht freigegeben;IhlowSimonswolde;;1;1950
120.0;415.0;5.0;einfamilienhaus;1;2006;1;3;235000;95825920;26382;Straße nicht freigegeben;Wilhelmshaven;Bant;9;2150
140.0;3695.0;4.0;einfamilienhaus;0;1942;0;1;235000;88335870;26629;Straße nicht freigegeben;GroßefehnStrackholt;;1;2350
188.0;1289.0;8.0;mehrfamilienhaus;1;1967;1;1;235000;74030980;31719;Straße nicht freigegeben;Wiedensahl;;2;1200
96.15;680.0;4.0;einfamilienhaus;1;1959;0;1;235000;68963812;26419;Straße nicht freigegeben;Schortens;;9;2050
95.0;478.0;4.0;bungalow;0;1971;2;1;235000;68277746;27478;Straße nicht freigegeben;Cuxhaven;Altenwalde;5;2550
100.0;395.0;4.0;doppelhaushälfte;0;1995;3;1;235000;99741217;26349;Straße nicht freigegeben;Jade;Schweiburg;1;2350
125.0;850.0;5.0;bungalow;2;1965;0;1;235000;70938958;26897;Straße nicht freigegeben;Esterwegen;;1;1950
125.0;672.0;7.0;einfamilienhaus;1;1959;3;3;235000;17534950;21706;Straße nicht freigegeben;Drochtersen;;0;2250
208.64;867.21;6.0;einfamilienhaus;0;1955;1;1;235000;23357340;26624;Straße nicht freigegeben;Südbrookmerland;Victorbur;5;2000
260.0;467.0;7.0;mehrfamilienhaus;1;1990;2;1;238500;12443770;38259;Straße nicht freigegeben;Salzgitter;Ringelheim;10;2100
126.0;631.0;3.0;doppelhaushälfte;2;1959;4;1;239000;93259699;37133;Straße nicht freigegeben;Friedland;Reckershausen;2;2750
148.94;493.0;6.0;doppelhaushälfte;1;1997;1;1;239000;56567554;31848;Straße nicht freigegeben;BadMünderamDeister;;6;1750
226.0;978.0;9.5;einfamilienhaus;1;1934;2;3;239000;68383964;28857;Straße nicht freigegeben;Syke;Gödestorf;6;2750
110.0;738.0;4.0;einfamilienhaus;1;1927;1;0;239000;93502077;26340;Straße nicht freigegeben;Zetel;;5;1650
100.0;643.0;4.0;doppelhaushälfte;1;1963;0;1;239000;29359990;27753;Straße nicht freigegeben;Delmenhorst;Deichhorst;10;2650
183.78;1248.0;7.0;einfamilienhaus;2;1960;1;1;239000;51134884;27245;Straße nicht freigegeben;Kirchdorf;;1;1650
120.0;999.0;5.0;einfamilienhaus;2;1985;0;1;239000;70774056;26802;Straße nicht freigegeben;Moormerland;Neermoor;6;2100
107.0;1000.0;4.0;einfamilienhaus;0;1960;0;1;239000;27794728;21789;Oppeln 58;Wingst;Oppeln;0;2250
96.0;397.0;4.0;einfamilienhaus;1;1958;0;1;239000;93644788;26789;Straße nicht freigegeben;Leer;Heisfelde;10;2450
109.0;428.0;4.0;doppelhaushälfte;1;1985;1;1;239000;18315477;26789;Straße nicht freigegeben;Leer;Loga;10;2450
123.0;648.0;3.0;einfamilienhaus;1;1965;1;3;239000;82478618;26506;Straße nicht freigegeben;Norden;Süderneuland I;4;2850
270.0;1361.0;11.0;mehrfamilienhaus;2;1936;1;1;239000;55542628;37445;Straße nicht freigegeben;Walkenried;;1;950
160.0;2354.0;6.0;einfamilienhaus;1;1957;0;1;239000;44005017;49453;Straße nicht freigegeben;Barver;;1;2250
160.34;830.0;5.0;einfamilienhaus;2;1975;2;2;239000;55736901;38704;Straße nicht freigegeben;Liebenburg;Upen;2;1250
107.0;1000.0;4.0;einfamilienhaus;0;1960;0;1;239000;11264577;21789;Oppeln 58;Wingst;Oppeln;0;2250
172.03;672.0;8.0;mehrfamilienhaus;2;1950;1;1;239000;67738973;26434;Straße nicht freigegeben;Wangerland;Tettens;0;2150
120.0;630.0;6.0;einfamilienhaus;0;1977;1;3;239000;71218841;26835;Straße nicht freigegeben;Holtland;;1;2000
107.47;276.0;4.0;doppelhaushälfte;0;1999;5;1;239000;37420602;26802;Straße nicht freigegeben;Moormerland;Warsingsfehn;6;2100
245.0;1539.0;10.0;mehrfamilienhaus;2;1956;0;0;239000;22828488;38642;Straße nicht freigegeben;Goslar;Oker;9;2000
93.1;501.0;4.0;doppelhaushälfte;2;1914;5;1;239000;28371418;31785;Straße nicht freigegeben;Hameln;Südstadt;10;1950
115.0;838.0;5.0;einfamilienhaus;1;1968;1;1;239000;85480657;26736;Straße nicht freigegeben;Krummhörn;Pewsum;1;2000
127.95;1811.0;5.0;einfamilienhaus;1;1958;0;1;239000;27397857;26842;Straße nicht freigegeben;Ostrhauderfehn;;5;2150
140.0;795.0;5.0;einfamilienhaus;0;1894;1;3;239000;31983399;26441;Straße nicht freigegeben;Jever;;9;2100
172.05;672.02;8.0;mehrfamilienhaus;2;1950;1;1;239000;96439537;26434;Straße nicht freigegeben;Wangerland;Tettens;0;2150
140.9;985.0;6.0;einfamilienhaus;2;1986;5;1;239000;50989871;27251;Straße nicht freigegeben;Neuenkirchen;;1;2200
146.0;1295.0;5.0;einfamilienhaus;0;1959;1;3;240000;99667555;26607;Straße nicht freigegeben;AurichPfalzdorf;;5;2400
107.13;406.13;3.0;einfamilienhaus;2;1890;0;1;240000;79817460;38165;Straße nicht freigegeben;Lehre;Flechtorf;6;2500
